File,Area,Data
data/偏心データまとめ_20241120\214_パターン-S_タイガーストライプ_EBR-2mm\pslot04-190635_B2_B_B21_Slot01_Side1,A1_0000,97.19
data/偏心データまとめ_20241120\214_パターン-S_タイガーストライプ_EBR-2mm\pslot04-190635_B2_B_B21_Slot01_Side1,A1_0001,97.33
data/偏心データまとめ_20241120\214_パターン-S_タイガーストライプ_EBR-2mm\pslot04-190635_B2_B_B21_Slot01_Side1,A1_0002,97.43
data/偏心データまとめ_20241120\214_パターン-S_タイガーストライプ_EBR-2mm\pslot04-190635_B2_B_B21_Slot01_Side1,A1_0003,97.50
data/偏心データまとめ_20241120\214_パターン-S_タイガーストライプ_EBR-2mm\pslot04-190635_B2_B_B21_Slot01_Side1,A1_0004,97.58
data/偏心データまとめ_20241120\214_パターン-S_タイガーストライプ_EBR-2mm\pslot04-190635_B2_B_B21_Slot01_Side1,A1_0005,97.67
data/偏心データまとめ_20241120\214_パターン-S_タイガーストライプ_EBR-2mm\pslot04-190635_B2_B_B21_Slot01_Side1,A1_0006,97.73
data/偏心データまとめ_20241120\214_パターン-S_タイガーストライプ_EBR-2mm\pslot04-190635_B2_B_B21_Slot01_Side1,A1_0007,97.72
data/偏心データまとめ_20241120\214_パターン-S_タイガーストライプ_EBR-2mm\pslot04-190635_B2_B_B21_Slot01_Side1,A1_0008,97.76
data/偏心データまとめ_20241120\214_パターン-S_タイガーストライプ_EBR-2mm\pslot04-190635_B2_B_B21_Slot01_Side1,A1_0009,97.80
data/偏心データまとめ_20241120\214_パターン-S_タイガーストライプ_EBR-2mm\pslot04-190635_B2_B_B21_Slot01_Side1,A1_0010,97.92
data/偏心データまとめ_20241120\214_パターン-S_タイガーストライプ_EBR-2mm\pslot04-190635_B2_B_B21_Slot01_Side1,A1_0011,98.04
data/偏心データまとめ_20241120\214_パターン-S_タイガーストライプ_EBR-2mm\pslot04-190635_B2_B_B21_Slot01_Side1,A1_0012,98.21
data/偏心データまとめ_20241120\214_パターン-S_タイガーストライプ_EBR-2mm\pslot04-190635_B2_B_B21_Slot01_Side1,A1_0013,98.29
data/偏心データまとめ_20241120\214_パターン-S_タイガーストライプ_EBR-2mm\pslot04-190635_B2_B_B21_Slot01_Side1,A1_0014,98.42
data/偏心データまとめ_20241120\214_パターン-S_タイガーストライプ_EBR-2mm\pslot04-190635_B2_B_B21_Slot01_Side1,A1_0015,98.46
data/偏心データまとめ_20241120\214_パターン-S_タイガーストライプ_EBR-2mm\pslot04-190635_B2_B_B21_Slot01_Side1,A1_0016,98.55
data/偏心データまとめ_20241120\214_パターン-S_タイガーストライプ_EBR-2mm\pslot04-190635_B2_B_B21_Slot01_Side1,A1_0017,98.61
data/偏心データまとめ_20241120\214_パターン-S_タイガーストライプ_EBR-2mm\pslot04-190635_B2_B_B21_Slot01_Side1,A1_0018,98.65
data/偏心データまとめ_20241120\214_パターン-S_タイガーストライプ_EBR-2mm\pslot04-190635_B2_B_B21_Slot01_Side1,A1_0019,98.68
