File,Area,Data
data/偏心データまとめ_20241120\102_Bare-Si_EBR-5mm\02-170304_B2_B_B21_Slot01_Side1,A1_0000,93.68
data/偏心データまとめ_20241120\102_Bare-Si_EBR-5mm\02-170304_B2_B_B21_Slot01_Side1,A1_0001,93.76
data/偏心データまとめ_20241120\102_Bare-Si_EBR-5mm\02-170304_B2_B_B21_Slot01_Side1,A1_0002,93.85
data/偏心データまとめ_20241120\102_Bare-Si_EBR-5mm\02-170304_B2_B_B21_Slot01_Side1,A1_0003,94.03
data/偏心データまとめ_20241120\102_Bare-Si_EBR-5mm\02-170304_B2_B_B21_Slot01_Side1,A1_0004,94.21
data/偏心データまとめ_20241120\102_Bare-Si_EBR-5mm\02-170304_B2_B_B21_Slot01_Side1,A1_0005,94.35
data/偏心データまとめ_20241120\102_Bare-Si_EBR-5mm\02-170304_B2_B_B21_Slot01_Side1,A1_0006,94.45
data/偏心データまとめ_20241120\102_Bare-Si_EBR-5mm\02-170304_B2_B_B21_Slot01_Side1,A1_0007,94.54
data/偏心データまとめ_20241120\102_Bare-Si_EBR-5mm\02-170304_B2_B_B21_Slot01_Side1,A1_0008,94.61
data/偏心データまとめ_20241120\102_Bare-Si_EBR-5mm\02-170304_B2_B_B21_Slot01_Side1,A1_0009,94.65
data/偏心データまとめ_20241120\102_Bare-Si_EBR-5mm\02-170304_B2_B_B21_Slot01_Side1,A1_0010,94.70
data/偏心データまとめ_20241120\102_Bare-Si_EBR-5mm\02-170304_B2_B_B21_Slot01_Side1,A1_0011,94.77
data/偏心データまとめ_20241120\102_Bare-Si_EBR-5mm\02-170304_B2_B_B21_Slot01_Side1,A1_0012,94.87
data/偏心データまとめ_20241120\102_Bare-Si_EBR-5mm\02-170304_B2_B_B21_Slot01_Side1,A1_0013,95.04
data/偏心データまとめ_20241120\102_Bare-Si_EBR-5mm\02-170304_B2_B_B21_Slot01_Side1,A1_0014,95.18
data/偏心データまとめ_20241120\102_Bare-Si_EBR-5mm\02-170304_B2_B_B21_Slot01_Side1,A1_0015,95.32
data/偏心データまとめ_20241120\102_Bare-Si_EBR-5mm\02-170304_B2_B_B21_Slot01_Side1,A1_0016,95.42
data/偏心データまとめ_20241120\102_Bare-Si_EBR-5mm\02-170304_B2_B_B21_Slot01_Side1,A1_0017,95.50
data/偏心データまとめ_20241120\102_Bare-Si_EBR-5mm\02-170304_B2_B_B21_Slot01_Side1,A1_0018,95.58
data/偏心データまとめ_20241120\102_Bare-Si_EBR-5mm\02-170304_B2_B_B21_Slot01_Side1,A1_0019,95.63
data/偏心データまとめ_20241120\102_Bare-Si_EBR-5mm\02-170304_B2_B_B21_Slot01_Side1,A1_0020,95.66
