File,Area,Data
data/偏心データまとめ_20241120\107_Bare-Si_残膜-裏面残渣_EEW-5mm\03-164056_B2_B_B21_Slot01_Side1,A1_0000,91.64
data/偏心データまとめ_20241120\107_Bare-Si_残膜-裏面残渣_EEW-5mm\03-164056_B2_B_B21_Slot01_Side1,A1_0001,91.65
data/偏心データまとめ_20241120\107_Bare-Si_残膜-裏面残渣_EEW-5mm\03-164056_B2_B_B21_Slot01_Side1,A1_0002,91.67
data/偏心データまとめ_20241120\107_Bare-Si_残膜-裏面残渣_EEW-5mm\03-164056_B2_B_B21_Slot01_Side1,A1_0003,91.70
data/偏心データまとめ_20241120\107_Bare-Si_残膜-裏面残渣_EEW-5mm\03-164056_B2_B_B21_Slot01_Side1,A1_0004,91.73
data/偏心データまとめ_20241120\107_Bare-Si_残膜-裏面残渣_EEW-5mm\03-164056_B2_B_B21_Slot01_Side1,A1_0005,91.76
data/偏心データまとめ_20241120\107_Bare-Si_残膜-裏面残渣_EEW-5mm\03-164056_B2_B_B21_Slot01_Side1,A1_0006,91.79
data/偏心データまとめ_20241120\107_Bare-Si_残膜-裏面残渣_EEW-5mm\03-164056_B2_B_B21_Slot01_Side1,A1_0007,91.85
data/偏心データまとめ_20241120\107_Bare-Si_残膜-裏面残渣_EEW-5mm\03-164056_B2_B_B21_Slot01_Side1,A1_0008,91.96
data/偏心データまとめ_20241120\107_Bare-Si_残膜-裏面残渣_EEW-5mm\03-164056_B2_B_B21_Slot01_Side1,A1_0009,91.98
data/偏心データまとめ_20241120\107_Bare-Si_残膜-裏面残渣_EEW-5mm\03-164056_B2_B_B21_Slot01_Side1,A1_0010,92.08
data/偏心データまとめ_20241120\107_Bare-Si_残膜-裏面残渣_EEW-5mm\03-164056_B2_B_B21_Slot01_Side1,A1_0011,92.13
data/偏心データまとめ_20241120\107_Bare-Si_残膜-裏面残渣_EEW-5mm\03-164056_B2_B_B21_Slot01_Side1,A1_0012,92.22
data/偏心データまとめ_20241120\107_Bare-Si_残膜-裏面残渣_EEW-5mm\03-164056_B2_B_B21_Slot01_Side1,A1_0013,92.26
data/偏心データまとめ_20241120\107_Bare-Si_残膜-裏面残渣_EEW-5mm\03-164056_B2_B_B21_Slot01_Side1,A1_0014,92.34
