File,Area,Data
data/偏心データまとめ_20241120\115_Bare-Si_コメット_EBR-2mm\05-200653_B2_B_B21_Slot01_Side1,A1_0000,100.67
data/偏心データまとめ_20241120\115_Bare-Si_コメット_EBR-2mm\05-200653_B2_B_B21_Slot01_Side1,A1_0001,100.69
data/偏心データまとめ_20241120\115_Bare-Si_コメット_EBR-2mm\05-200653_B2_B_B21_Slot01_Side1,A1_0002,100.70
data/偏心データまとめ_20241120\115_Bare-Si_コメット_EBR-2mm\05-200653_B2_B_B21_Slot01_Side1,A1_0003,100.72
data/偏心データまとめ_20241120\115_Bare-Si_コメット_EBR-2mm\05-200653_B2_B_B21_Slot01_Side1,A1_0004,100.76
data/偏心データまとめ_20241120\115_Bare-Si_コメット_EBR-2mm\05-200653_B2_B_B21_Slot01_Side1,A1_0005,100.76
data/偏心データまとめ_20241120\115_Bare-Si_コメット_EBR-2mm\05-200653_B2_B_B21_Slot01_Side1,A1_0006,100.81
data/偏心データまとめ_20241120\115_Bare-Si_コメット_EBR-2mm\05-200653_B2_B_B21_Slot01_Side1,A1_0007,100.84
data/偏心データまとめ_20241120\115_Bare-Si_コメット_EBR-2mm\05-200653_B2_B_B21_Slot01_Side1,A1_0008,100.88
data/偏心データまとめ_20241120\115_Bare-Si_コメット_EBR-2mm\05-200653_B2_B_B21_Slot01_Side1,A1_0009,100.95
data/偏心データまとめ_20241120\115_Bare-Si_コメット_EBR-2mm\05-200653_B2_B_B21_Slot01_Side1,A1_0010,100.98
data/偏心データまとめ_20241120\115_Bare-Si_コメット_EBR-2mm\05-200653_B2_B_B21_Slot01_Side1,A1_0011,101.03
data/偏心データまとめ_20241120\115_Bare-Si_コメット_EBR-2mm\05-200653_B2_B_B21_Slot01_Side1,A1_0012,101.07
data/偏心データまとめ_20241120\115_Bare-Si_コメット_EBR-2mm\05-200653_B2_B_B21_Slot01_Side1,A1_0013,101.14
data/偏心データまとめ_20241120\115_Bare-Si_コメット_EBR-2mm\05-200653_B2_B_B21_Slot01_Side1,A1_0014,101.21
data/偏心データまとめ_20241120\115_Bare-Si_コメット_EBR-2mm\05-200653_B2_B_B21_Slot01_Side1,A1_0015,101.28
data/偏心データまとめ_20241120\115_Bare-Si_コメット_EBR-2mm\05-200653_B2_B_B21_Slot01_Side1,A1_0016,101.30
data/偏心データまとめ_20241120\115_Bare-Si_コメット_EBR-2mm\05-200653_B2_B_B21_Slot01_Side1,A1_0017,101.34
