File,Area,Data
data/偏心データまとめ_20241120\212_パターン-S_ヒゲ_EBR-5mm\pslot02-150146_B2_B_B21_Slot01_Side1-recipe50,A1_0000,97.91
data/偏心データまとめ_20241120\212_パターン-S_ヒゲ_EBR-5mm\pslot02-150146_B2_B_B21_Slot01_Side1-recipe50,A1_0001,99.00
data/偏心データまとめ_20241120\212_パターン-S_ヒゲ_EBR-5mm\pslot02-150146_B2_B_B21_Slot01_Side1-recipe50,A1_0002,99.91
data/偏心データまとめ_20241120\212_パターン-S_ヒゲ_EBR-5mm\pslot02-150146_B2_B_B21_Slot01_Side1-recipe50,A1_0003,100.35
data/偏心データまとめ_20241120\212_パターン-S_ヒゲ_EBR-5mm\pslot02-150146_B2_B_B21_Slot01_Side1-recipe50,A1_0004,100.95
data/偏心データまとめ_20241120\212_パターン-S_ヒゲ_EBR-5mm\pslot02-150146_B2_B_B21_Slot01_Side1-recipe50,A1_0005,99.35
data/偏心データまとめ_20241120\212_パターン-S_ヒゲ_EBR-5mm\pslot02-150146_B2_B_B21_Slot01_Side1-recipe50,A1_0006,100.37
data/偏心データまとめ_20241120\212_パターン-S_ヒゲ_EBR-5mm\pslot02-150146_B2_B_B21_Slot01_Side1-recipe50,A1_0007,100.87
data/偏心データまとめ_20241120\212_パターン-S_ヒゲ_EBR-5mm\pslot02-150146_B2_B_B21_Slot01_Side1-recipe50,A1_0008,100.78
data/偏心データまとめ_20241120\212_パターン-S_ヒゲ_EBR-5mm\pslot02-150146_B2_B_B21_Slot01_Side1-recipe50,A1_0009,100.85
data/偏心データまとめ_20241120\212_パターン-S_ヒゲ_EBR-5mm\pslot02-150146_B2_B_B21_Slot01_Side1-recipe50,A1_0010,100.94
data/偏心データまとめ_20241120\212_パターン-S_ヒゲ_EBR-5mm\pslot02-150146_B2_B_B21_Slot01_Side1-recipe50,A1_0011,101.11
data/偏心データまとめ_20241120\212_パターン-S_ヒゲ_EBR-5mm\pslot02-150146_B2_B_B21_Slot01_Side1-recipe50,A1_0012,101.55
data/偏心データまとめ_20241120\212_パターン-S_ヒゲ_EBR-5mm\pslot02-150146_B2_B_B21_Slot01_Side1-recipe50,A1_0013,102.07
data/偏心データまとめ_20241120\212_パターン-S_ヒゲ_EBR-5mm\pslot02-150146_B2_B_B21_Slot01_Side1-recipe50,A1_0014,94.61
data/偏心データまとめ_20241120\212_パターン-S_ヒゲ_EBR-5mm\pslot02-150146_B2_B_B21_Slot01_Side1-recipe50,A1_0015,102.52
data/偏心データまとめ_20241120\212_パターン-S_ヒゲ_EBR-5mm\pslot02-150146_B2_B_B21_Slot01_Side1-recipe50,A1_0016,94.69
data/偏心データまとめ_20241120\212_パターン-S_ヒゲ_EBR-5mm\pslot02-150146_B2_B_B21_Slot01_Side1-recipe50,A1_0017,101.46
data/偏心データまとめ_20241120\212_パターン-S_ヒゲ_EBR-5mm\pslot02-150146_B2_B_B21_Slot01_Side1-recipe50,A1_0018,102.62
data/偏心データまとめ_20241120\212_パターン-S_ヒゲ_EBR-5mm\pslot02-150146_B2_B_B21_Slot01_Side1-recipe50,A1_0019,103.62
data/偏心データまとめ_20241120\212_パターン-S_ヒゲ_EBR-5mm\pslot02-150146_B2_B_B21_Slot01_Side1-recipe50,A1_0020,94.87
data/偏心データまとめ_20241120\212_パターン-S_ヒゲ_EBR-5mm\pslot02-150146_B2_B_B21_Slot01_Side1-recipe50,A1_0021,94.92
data/偏心データまとめ_20241120\212_パターン-S_ヒゲ_EBR-5mm\pslot02-150146_B2_B_B21_Slot01_Side1-recipe50,A1_0022,95.02
data/偏心データまとめ_20241120\212_パターン-S_ヒゲ_EBR-5mm\pslot02-150146_B2_B_B21_Slot01_Side1-recipe50,A1_0023,95.20
