File,Area,Data
data/偏心データまとめ_20241120\104_Bare-Si_EBR+EEW\01-192607_B2_B_B21_Slot01_Side1,A1_0000,98.00
data/偏心データまとめ_20241120\104_Bare-Si_EBR+EEW\01-192607_B2_B_B21_Slot01_Side1,A1_0001,98.17
data/偏心データまとめ_20241120\104_Bare-Si_EBR+EEW\01-192607_B2_B_B21_Slot01_Side1,A1_0002,98.27
data/偏心データまとめ_20241120\104_Bare-Si_EBR+EEW\01-192607_B2_B_B21_Slot01_Side1,A1_0003,98.37
data/偏心データまとめ_20241120\104_Bare-Si_EBR+EEW\01-192607_B2_B_B21_Slot01_Side1,A1_0004,98.45
data/偏心データまとめ_20241120\104_Bare-Si_EBR+EEW\01-192607_B2_B_B21_Slot01_Side1,A1_0005,98.50
data/偏心データまとめ_20241120\104_Bare-Si_EBR+EEW\01-192607_B2_B_B21_Slot01_Side1,A1_0006,98.55
data/偏心データまとめ_20241120\104_Bare-Si_EBR+EEW\01-192607_B2_B_B21_Slot01_Side1,A1_0007,98.61
data/偏心データまとめ_20241120\104_Bare-Si_EBR+EEW\01-192607_B2_B_B21_Slot01_Side1,A1_0008,98.63
data/偏心データまとめ_20241120\104_Bare-Si_EBR+EEW\01-192607_B2_B_B21_Slot01_Side1,A1_0009,98.66
data/偏心データまとめ_20241120\104_Bare-Si_EBR+EEW\01-192607_B2_B_B21_Slot01_Side1,A1_0010,98.69
data/偏心データまとめ_20241120\104_Bare-Si_EBR+EEW\01-192607_B2_B_B21_Slot01_Side1,A1_0011,98.71
data/偏心データまとめ_20241120\104_Bare-Si_EBR+EEW\01-192607_B2_B_B21_Slot01_Side1,A1_0012,98.74
data/偏心データまとめ_20241120\104_Bare-Si_EBR+EEW\01-192607_B2_B_B21_Slot01_Side1,A1_0013,98.79
data/偏心データまとめ_20241120\104_Bare-Si_EBR+EEW\01-192607_B2_B_B21_Slot01_Side1,A1_0014,98.83
data/偏心データまとめ_20241120\104_Bare-Si_EBR+EEW\01-192607_B2_B_B21_Slot01_Side1,A1_0015,98.87
data/偏心データまとめ_20241120\104_Bare-Si_EBR+EEW\01-192607_B2_B_B21_Slot01_Side1,A1_0016,98.93
data/偏心データまとめ_20241120\104_Bare-Si_EBR+EEW\01-192607_B2_B_B21_Slot01_Side1,A1_0017,98.96
data/偏心データまとめ_20241120\104_Bare-Si_EBR+EEW\01-192607_B2_B_B21_Slot01_Side1,A1_0018,99.03
data/偏心データまとめ_20241120\104_Bare-Si_EBR+EEW\01-192607_B2_B_B21_Slot01_Side1,A1_0019,99.11
data/偏心データまとめ_20241120\104_Bare-Si_EBR+EEW\01-192607_B2_B_B21_Slot01_Side1,A1_0020,99.15
data/偏心データまとめ_20241120\104_Bare-Si_EBR+EEW\01-192607_B2_B_B21_Slot01_Side1,A1_0021,99.22
data/偏心データまとめ_20241120\104_Bare-Si_EBR+EEW\01-192607_B2_B_B21_Slot01_Side1,A1_0022,99.27
data/偏心データまとめ_20241120\104_Bare-Si_EBR+EEW\01-192607_B2_B_B21_Slot01_Side1,A1_0023,99.31
data/偏心データまとめ_20241120\104_Bare-Si_EBR+EEW\01-192607_B2_B_B21_Slot01_Side1,A1_0024,99.34
data/偏心データまとめ_20241120\104_Bare-Si_EBR+EEW\01-192607_B2_B_B21_Slot01_Side1,A1_0025,99.37
data/偏心データまとめ_20241120\104_Bare-Si_EBR+EEW\01-192607_B2_B_B21_Slot01_Side1,A1_0026,99.39
data/偏心データまとめ_20241120\104_Bare-Si_EBR+EEW\01-192607_B2_B_B21_Slot01_Side1,A1_0027,99.44
data/偏心データまとめ_20241120\104_Bare-Si_EBR+EEW\01-192607_B2_B_B21_Slot01_Side1,A1_0028,99.46
data/偏心データまとめ_20241120\104_Bare-Si_EBR+EEW\01-192607_B2_B_B21_Slot01_Side1,A1_0029,99.49
data/偏心データまとめ_20241120\104_Bare-Si_EBR+EEW\01-192607_B2_B_B21_Slot01_Side1,A1_0030,99.52
data/偏心データまとめ_20241120\104_Bare-Si_EBR+EEW\01-192607_B2_B_B21_Slot01_Side1,A1_0031,99.54
data/偏心データまとめ_20241120\104_Bare-Si_EBR+EEW\01-192607_B2_B_B21_Slot01_Side1,A1_0032,99.55
data/偏心データまとめ_20241120\104_Bare-Si_EBR+EEW\01-192607_B2_B_B21_Slot01_Side1,A1_0033,99.57
data/偏心データまとめ_20241120\104_Bare-Si_EBR+EEW\01-192607_B2_B_B21_Slot01_Side1,A1_0034,99.60
data/偏心データまとめ_20241120\104_Bare-Si_EBR+EEW\01-192607_B2_B_B21_Slot01_Side1,A1_0035,99.62
data/偏心データまとめ_20241120\104_Bare-Si_EBR+EEW\01-192607_B2_B_B21_Slot01_Side1,A1_0036,99.63
data/偏心データまとめ_20241120\104_Bare-Si_EBR+EEW\01-192607_B2_B_B21_Slot01_Side1,A1_0037,99.65
data/偏心データまとめ_20241120\104_Bare-Si_EBR+EEW\01-192607_B2_B_B21_Slot01_Side1,A1_0038,99.68
data/偏心データまとめ_20241120\104_Bare-Si_EBR+EEW\01-192607_B2_B_B21_Slot01_Side1,A1_0039,99.70
data/偏心データまとめ_20241120\104_Bare-Si_EBR+EEW\01-192607_B2_B_B21_Slot01_Side1,A1_0040,99.71
data/偏心データまとめ_20241120\104_Bare-Si_EBR+EEW\01-192607_B2_B_B21_Slot01_Side1,A1_0041,99.74
data/偏心データまとめ_20241120\104_Bare-Si_EBR+EEW\01-192607_B2_B_B21_Slot01_Side1,A1_0042,99.76
data/偏心データまとめ_20241120\104_Bare-Si_EBR+EEW\01-192607_B2_B_B21_Slot01_Side1,A1_0043,99.83
data/偏心データまとめ_20241120\104_Bare-Si_EBR+EEW\01-192607_B2_B_B21_Slot01_Side1,A1_0044,99.87
data/偏心データまとめ_20241120\104_Bare-Si_EBR+EEW\01-192607_B2_B_B21_Slot01_Side1,A1_0045,99.94
data/偏心データまとめ_20241120\104_Bare-Si_EBR+EEW\01-192607_B2_B_B21_Slot01_Side1,A1_0046,100.03
data/偏心データまとめ_20241120\104_Bare-Si_EBR+EEW\01-192607_B2_B_B21_Slot01_Side1,A1_0047,100.14
data/偏心データまとめ_20241120\104_Bare-Si_EBR+EEW\01-192607_B2_B_B21_Slot01_Side1,A1_0048,100.19
data/偏心データまとめ_20241120\104_Bare-Si_EBR+EEW\01-192607_B2_B_B21_Slot01_Side1,A1_0049,100.30
data/偏心データまとめ_20241120\104_Bare-Si_EBR+EEW\01-192607_B2_B_B21_Slot01_Side1,A1_0050,100.38
data/偏心データまとめ_20241120\104_Bare-Si_EBR+EEW\01-192607_B2_B_B21_Slot01_Side1,A1_0051,100.42
data/偏心データまとめ_20241120\104_Bare-Si_EBR+EEW\01-192607_B2_B_B21_Slot01_Side1,A1_0052,100.47
data/偏心データまとめ_20241120\104_Bare-Si_EBR+EEW\01-192607_B2_B_B21_Slot01_Side1,A1_0053,100.53
data/偏心データまとめ_20241120\104_Bare-Si_EBR+EEW\01-192607_B2_B_B21_Slot01_Side1,A1_0054,100.57
data/偏心データまとめ_20241120\104_Bare-Si_EBR+EEW\01-192607_B2_B_B21_Slot01_Side1,A1_0055,100.60
data/偏心データまとめ_20241120\104_Bare-Si_EBR+EEW\01-192607_B2_B_B21_Slot01_Side1,A1_0056,100.64
data/偏心データまとめ_20241120\104_Bare-Si_EBR+EEW\01-192607_B2_B_B21_Slot01_Side1,A1_0057,100.66
data/偏心データまとめ_20241120\104_Bare-Si_EBR+EEW\01-192607_B2_B_B21_Slot01_Side1,A1_0058,100.69
data/偏心データまとめ_20241120\104_Bare-Si_EBR+EEW\01-192607_B2_B_B21_Slot01_Side1,A1_0059,100.71
data/偏心データまとめ_20241120\104_Bare-Si_EBR+EEW\01-192607_B2_B_B21_Slot01_Side1,A1_0060,100.76
data/偏心データまとめ_20241120\104_Bare-Si_EBR+EEW\01-192607_B2_B_B21_Slot01_Side1,A1_0061,100.79
data/偏心データまとめ_20241120\104_Bare-Si_EBR+EEW\01-192607_B2_B_B21_Slot01_Side1,A1_0062,100.85
data/偏心データまとめ_20241120\104_Bare-Si_EBR+EEW\01-192607_B2_B_B21_Slot01_Side1,A1_0063,100.90
data/偏心データまとめ_20241120\104_Bare-Si_EBR+EEW\01-192607_B2_B_B21_Slot01_Side1,A1_0064,100.97
data/偏心データまとめ_20241120\104_Bare-Si_EBR+EEW\01-192607_B2_B_B21_Slot01_Side1,A1_0065,101.06
data/偏心データまとめ_20241120\104_Bare-Si_EBR+EEW\01-192607_B2_B_B21_Slot01_Side1,A1_0066,101.11
data/偏心データまとめ_20241120\104_Bare-Si_EBR+EEW\01-192607_B2_B_B21_Slot01_Side1,A1_0067,101.20
data/偏心データまとめ_20241120\104_Bare-Si_EBR+EEW\01-192607_B2_B_B21_Slot01_Side1,A1_0068,101.26
data/偏心データまとめ_20241120\104_Bare-Si_EBR+EEW\01-192607_B2_B_B21_Slot01_Side1,A1_0069,101.31
