File,Area,Data
data/偏心データまとめ_20241120\201_パターン-S_EBR-2mm\pslot08-163313_B2_B_B35_Slot01_Side1,A1_0000,104.38
data/偏心データまとめ_20241120\201_パターン-S_EBR-2mm\pslot08-163313_B2_B_B35_Slot01_Side1,A1_0001,105.76
data/偏心データまとめ_20241120\201_パターン-S_EBR-2mm\pslot08-163313_B2_B_B35_Slot01_Side1,A1_0002,100.47
data/偏心データまとめ_20241120\201_パターン-S_EBR-2mm\pslot08-163313_B2_B_B35_Slot01_Side1,A1_0003,108.23
data/偏心データまとめ_20241120\201_パターン-S_EBR-2mm\pslot08-163313_B2_B_B35_Slot01_Side1,A1_0004,106.82
data/偏心データまとめ_20241120\201_パターン-S_EBR-2mm\pslot08-163313_B2_B_B35_Slot01_Side1,A1_0005,108.22
data/偏心データまとめ_20241120\201_パターン-S_EBR-2mm\pslot08-163313_B2_B_B35_Slot01_Side1,A1_0006,106.66
data/偏心データまとめ_20241120\201_パターン-S_EBR-2mm\pslot08-163313_B2_B_B35_Slot01_Side1,A1_0007,107.03
data/偏心データまとめ_20241120\201_パターン-S_EBR-2mm\pslot08-163313_B2_B_B35_Slot01_Side1,A1_0008,106.52
data/偏心データまとめ_20241120\201_パターン-S_EBR-2mm\pslot08-163313_B2_B_B35_Slot01_Side1,A1_0009,107.62
data/偏心データまとめ_20241120\201_パターン-S_EBR-2mm\pslot08-163313_B2_B_B35_Slot01_Side1,A1_0010,106.38
data/偏心データまとめ_20241120\201_パターン-S_EBR-2mm\pslot08-163313_B2_B_B35_Slot01_Side1,A1_0011,108.87
data/偏心データまとめ_20241120\201_パターン-S_EBR-2mm\pslot08-163313_B2_B_B35_Slot01_Side1,A1_0012,109.30
data/偏心データまとめ_20241120\201_パターン-S_EBR-2mm\pslot08-163313_B2_B_B35_Slot01_Side1,A1_0013,109.59
data/偏心データまとめ_20241120\201_パターン-S_EBR-2mm\pslot08-163313_B2_B_B35_Slot01_Side1,A1_0014,110.29
data/偏心データまとめ_20241120\201_パターン-S_EBR-2mm\pslot08-163313_B2_B_B35_Slot01_Side1,A1_0015,110.74
data/偏心データまとめ_20241120\201_パターン-S_EBR-2mm\pslot08-163313_B2_B_B35_Slot01_Side1,A1_0016,110.31
data/偏心データまとめ_20241120\201_パターン-S_EBR-2mm\pslot08-163313_B2_B_B35_Slot01_Side1,A1_0017,112.44
data/偏心データまとめ_20241120\201_パターン-S_EBR-2mm\pslot08-163313_B2_B_B35_Slot01_Side1,A1_0018,111.98
data/偏心データまとめ_20241120\201_パターン-S_EBR-2mm\pslot08-163313_B2_B_B35_Slot01_Side1,A1_0019,112.84
data/偏心データまとめ_20241120\201_パターン-S_EBR-2mm\pslot08-163313_B2_B_B35_Slot01_Side1,A1_0020,112.51
data/偏心データまとめ_20241120\201_パターン-S_EBR-2mm\pslot08-163313_B2_B_B35_Slot01_Side1,A1_0021,113.02
data/偏心データまとめ_20241120\201_パターン-S_EBR-2mm\pslot08-163313_B2_B_B35_Slot01_Side1,A1_0022,113.03
data/偏心データまとめ_20241120\201_パターン-S_EBR-2mm\pslot08-163313_B2_B_B35_Slot01_Side1,A1_0023,113.50
data/偏心データまとめ_20241120\201_パターン-S_EBR-2mm\pslot08-163313_B2_B_B35_Slot01_Side1,A1_0024,113.67
data/偏心データまとめ_20241120\201_パターン-S_EBR-2mm\pslot08-163313_B2_B_B35_Slot01_Side1,A1_0025,113.61
data/偏心データまとめ_20241120\201_パターン-S_EBR-2mm\pslot08-163313_B2_B_B35_Slot01_Side1,A1_0026,114.27
data/偏心データまとめ_20241120\201_パターン-S_EBR-2mm\pslot08-163313_B2_B_B35_Slot01_Side1,A1_0027,115.56
