File,Area,Data
data/偏心データまとめ_20241120\101_Bare-Si_EBR-2mm\04-173245_B2_B_B35_Slot01_Side1,A1_0000,103.98
data/偏心データまとめ_20241120\101_Bare-Si_EBR-2mm\04-173245_B2_B_B35_Slot01_Side1,A1_0001,104.49
data/偏心データまとめ_20241120\101_Bare-Si_EBR-2mm\04-173245_B2_B_B35_Slot01_Side1,A1_0002,104.72
data/偏心データまとめ_20241120\101_Bare-Si_EBR-2mm\04-173245_B2_B_B35_Slot01_Side1,A1_0003,105.12
data/偏心データまとめ_20241120\101_Bare-Si_EBR-2mm\04-173245_B2_B_B35_Slot01_Side1,A1_0004,105.55
data/偏心データまとめ_20241120\101_Bare-Si_EBR-2mm\04-173245_B2_B_B35_Slot01_Side1,A1_0005,105.74
data/偏心データまとめ_20241120\101_Bare-Si_EBR-2mm\04-173245_B2_B_B35_Slot01_Side1,A1_0006,106.17
data/偏心データまとめ_20241120\101_Bare-Si_EBR-2mm\04-173245_B2_B_B35_Slot01_Side1,A1_0007,106.57
data/偏心データまとめ_20241120\101_Bare-Si_EBR-2mm\04-173245_B2_B_B35_Slot01_Side1,A1_0008,106.78
data/偏心データまとめ_20241120\101_Bare-Si_EBR-2mm\04-173245_B2_B_B35_Slot01_Side1,A1_0009,107.24
data/偏心データまとめ_20241120\101_Bare-Si_EBR-2mm\04-173245_B2_B_B35_Slot01_Side1,A1_0010,107.60
data/偏心データまとめ_20241120\101_Bare-Si_EBR-2mm\04-173245_B2_B_B35_Slot01_Side1,A1_0011,107.79
data/偏心データまとめ_20241120\101_Bare-Si_EBR-2mm\04-173245_B2_B_B35_Slot01_Side1,A1_0012,108.27
data/偏心データまとめ_20241120\101_Bare-Si_EBR-2mm\04-173245_B2_B_B35_Slot01_Side1,A1_0013,108.62
data/偏心データまとめ_20241120\101_Bare-Si_EBR-2mm\04-173245_B2_B_B35_Slot01_Side1,A1_0014,108.81
data/偏心データまとめ_20241120\101_Bare-Si_EBR-2mm\04-173245_B2_B_B35_Slot01_Side1,A1_0015,109.32
data/偏心データまとめ_20241120\101_Bare-Si_EBR-2mm\04-173245_B2_B_B35_Slot01_Side1,A1_0016,109.63
data/偏心データまとめ_20241120\101_Bare-Si_EBR-2mm\04-173245_B2_B_B35_Slot01_Side1,A1_0017,109.85
data/偏心データまとめ_20241120\101_Bare-Si_EBR-2mm\04-173245_B2_B_B35_Slot01_Side1,A1_0018,110.35
