File,Area,Data
data/偏心データまとめ_20241120\111_Bare-Si_ヒゲ_EBR-2mm\No46_143736_B2_B_B21_Slot01_Side1,A1_0000,114.14
data/偏心データまとめ_20241120\111_Bare-Si_ヒゲ_EBR-2mm\No46_143736_B2_B_B21_Slot01_Side1,A1_0001,114.25
data/偏心データまとめ_20241120\111_Bare-Si_ヒゲ_EBR-2mm\No46_143736_B2_B_B21_Slot01_Side1,A1_0002,114.34
data/偏心データまとめ_20241120\111_Bare-Si_ヒゲ_EBR-2mm\No46_143736_B2_B_B21_Slot01_Side1,A1_0003,114.43
data/偏心データまとめ_20241120\111_Bare-Si_ヒゲ_EBR-2mm\No46_143736_B2_B_B21_Slot01_Side1,A1_0004,114.52
data/偏心データまとめ_20241120\111_Bare-Si_ヒゲ_EBR-2mm\No46_143736_B2_B_B21_Slot01_Side1,A1_0005,114.58
data/偏心データまとめ_20241120\111_Bare-Si_ヒゲ_EBR-2mm\No46_143736_B2_B_B21_Slot01_Side1,A1_0006,114.63
data/偏心データまとめ_20241120\111_Bare-Si_ヒゲ_EBR-2mm\No46_143736_B2_B_B21_Slot01_Side1,A1_0007,114.66
data/偏心データまとめ_20241120\111_Bare-Si_ヒゲ_EBR-2mm\No46_143736_B2_B_B21_Slot01_Side1,A1_0008,114.71
data/偏心データまとめ_20241120\111_Bare-Si_ヒゲ_EBR-2mm\No46_143736_B2_B_B21_Slot01_Side1,A1_0009,114.75
data/偏心データまとめ_20241120\111_Bare-Si_ヒゲ_EBR-2mm\No46_143736_B2_B_B21_Slot01_Side1,A1_0010,114.83
data/偏心データまとめ_20241120\111_Bare-Si_ヒゲ_EBR-2mm\No46_143736_B2_B_B21_Slot01_Side1,A1_0011,114.93
data/偏心データまとめ_20241120\111_Bare-Si_ヒゲ_EBR-2mm\No46_143736_B2_B_B21_Slot01_Side1,A1_0012,115.06
data/偏心データまとめ_20241120\111_Bare-Si_ヒゲ_EBR-2mm\No46_143736_B2_B_B21_Slot01_Side1,A1_0013,115.18
data/偏心データまとめ_20241120\111_Bare-Si_ヒゲ_EBR-2mm\No46_143736_B2_B_B21_Slot01_Side1,A1_0014,115.28
data/偏心データまとめ_20241120\111_Bare-Si_ヒゲ_EBR-2mm\No46_143736_B2_B_B21_Slot01_Side1,A1_0015,115.35
data/偏心データまとめ_20241120\111_Bare-Si_ヒゲ_EBR-2mm\No46_143736_B2_B_B21_Slot01_Side1,A1_0016,115.44
data/偏心データまとめ_20241120\111_Bare-Si_ヒゲ_EBR-2mm\No46_143736_B2_B_B21_Slot01_Side1,A1_0017,115.46
data/偏心データまとめ_20241120\111_Bare-Si_ヒゲ_EBR-2mm\No46_143736_B2_B_B21_Slot01_Side1,A1_0018,115.51
data/偏心データまとめ_20241120\111_Bare-Si_ヒゲ_EBR-2mm\No46_143736_B2_B_B21_Slot01_Side1,A1_0019,115.57
data/偏心データまとめ_20241120\111_Bare-Si_ヒゲ_EBR-2mm\No46_143736_B2_B_B21_Slot01_Side1,A1_0020,115.60
data/偏心データまとめ_20241120\111_Bare-Si_ヒゲ_EBR-2mm\No46_143736_B2_B_B21_Slot01_Side1,A1_0021,115.62
data/偏心データまとめ_20241120\111_Bare-Si_ヒゲ_EBR-2mm\No46_143736_B2_B_B21_Slot01_Side1,A1_0022,115.64
data/偏心データまとめ_20241120\111_Bare-Si_ヒゲ_EBR-2mm\No46_143736_B2_B_B21_Slot01_Side1,A1_0023,115.65
data/偏心データまとめ_20241120\111_Bare-Si_ヒゲ_EBR-2mm\No46_143736_B2_B_B21_Slot01_Side1,A1_0024,115.66
data/偏心データまとめ_20241120\111_Bare-Si_ヒゲ_EBR-2mm\No46_143736_B2_B_B21_Slot01_Side1,A1_0025,115.68
data/偏心データまとめ_20241120\111_Bare-Si_ヒゲ_EBR-2mm\No46_143736_B2_B_B21_Slot01_Side1,A1_0026,115.69
data/偏心データまとめ_20241120\111_Bare-Si_ヒゲ_EBR-2mm\No46_143736_B2_B_B21_Slot01_Side1,A1_0027,115.69
data/偏心データまとめ_20241120\111_Bare-Si_ヒゲ_EBR-2mm\No46_143736_B2_B_B21_Slot01_Side1,A1_0028,115.70
data/偏心データまとめ_20241120\111_Bare-Si_ヒゲ_EBR-2mm\No46_143736_B2_B_B21_Slot01_Side1,A1_0029,115.70
data/偏心データまとめ_20241120\111_Bare-Si_ヒゲ_EBR-2mm\No46_143736_B2_B_B21_Slot01_Side1,A1_0030,115.70
data/偏心データまとめ_20241120\111_Bare-Si_ヒゲ_EBR-2mm\No46_143736_B2_B_B21_Slot01_Side1,A1_0031,115.70
data/偏心データまとめ_20241120\111_Bare-Si_ヒゲ_EBR-2mm\No46_143736_B2_B_B21_Slot01_Side1,A1_0032,115.71
data/偏心データまとめ_20241120\111_Bare-Si_ヒゲ_EBR-2mm\No46_143736_B2_B_B21_Slot01_Side1,A1_0033,115.70
data/偏心データまとめ_20241120\111_Bare-Si_ヒゲ_EBR-2mm\No46_143736_B2_B_B21_Slot01_Side1,A1_0034,115.69
data/偏心データまとめ_20241120\111_Bare-Si_ヒゲ_EBR-2mm\No46_143736_B2_B_B21_Slot01_Side1,A1_0035,115.68
data/偏心データまとめ_20241120\111_Bare-Si_ヒゲ_EBR-2mm\No46_143736_B2_B_B21_Slot01_Side1,A1_0036,115.66
