File,Area,Data
data/偏心データまとめ_20241120\100_Bare-Si_膜なし\Bare Si 03-175919_B2_B_B35_Slot01_Side1,A1_0000,107.63
data/偏心データまとめ_20241120\100_Bare-Si_膜なし\Bare Si 03-175919_B2_B_B35_Slot01_Side1,A1_0001,107.87
data/偏心データまとめ_20241120\100_Bare-Si_膜なし\Bare Si 03-175919_B2_B_B35_Slot01_Side1,A1_0002,108.43
data/偏心データまとめ_20241120\100_Bare-Si_膜なし\Bare Si 03-175919_B2_B_B35_Slot01_Side1,A1_0003,108.70
data/偏心データまとめ_20241120\100_Bare-Si_膜なし\Bare Si 03-175919_B2_B_B35_Slot01_Side1,A1_0004,109.08
data/偏心データまとめ_20241120\100_Bare-Si_膜なし\Bare Si 03-175919_B2_B_B35_Slot01_Side1,A1_0005,109.57
data/偏心データまとめ_20241120\100_Bare-Si_膜なし\Bare Si 03-175919_B2_B_B35_Slot01_Side1,A1_0006,109.80
data/偏心データまとめ_20241120\100_Bare-Si_膜なし\Bare Si 03-175919_B2_B_B35_Slot01_Side1,A1_0007,110.32
data/偏心データまとめ_20241120\100_Bare-Si_膜なし\Bare Si 03-175919_B2_B_B35_Slot01_Side1,A1_0008,110.64
data/偏心データまとめ_20241120\100_Bare-Si_膜なし\Bare Si 03-175919_B2_B_B35_Slot01_Side1,A1_0009,110.90
data/偏心データまとめ_20241120\100_Bare-Si_膜なし\Bare Si 03-175919_B2_B_B35_Slot01_Side1,A1_0010,111.47
data/偏心データまとめ_20241120\100_Bare-Si_膜なし\Bare Si 03-175919_B2_B_B35_Slot01_Side1,A1_0011,111.69
data/偏心データまとめ_20241120\100_Bare-Si_膜なし\Bare Si 03-175919_B2_B_B35_Slot01_Side1,A1_0012,112.05
data/偏心データまとめ_20241120\100_Bare-Si_膜なし\Bare Si 03-175919_B2_B_B35_Slot01_Side1,A1_0013,112.54
data/偏心データまとめ_20241120\100_Bare-Si_膜なし\Bare Si 03-175919_B2_B_B35_Slot01_Side1,A1_0014,112.74
data/偏心データまとめ_20241120\100_Bare-Si_膜なし\Bare Si 03-175919_B2_B_B35_Slot01_Side1,A1_0015,113.22
data/偏心データまとめ_20241120\100_Bare-Si_膜なし\Bare Si 03-175919_B2_B_B35_Slot01_Side1,A1_0016,113.59
data/偏心データまとめ_20241120\100_Bare-Si_膜なし\Bare Si 03-175919_B2_B_B35_Slot01_Side1,A1_0017,113.79
data/偏心データまとめ_20241120\100_Bare-Si_膜なし\Bare Si 03-175919_B2_B_B35_Slot01_Side1,A1_0018,114.27
data/偏心データまとめ_20241120\100_Bare-Si_膜なし\Bare Si 03-175919_B2_B_B35_Slot01_Side1,A1_0019,114.63
