File,Area,Data
data/偏心データまとめ_20241120\106_Bare-Si_残膜-裏面残渣_EBR-5mm\03-165708_B2_B_B21_Slot01_Side1,A1_0000,96.55
data/偏心データまとめ_20241120\106_Bare-Si_残膜-裏面残渣_EBR-5mm\03-165708_B2_B_B21_Slot01_Side1,A1_0001,96.59
data/偏心データまとめ_20241120\106_Bare-Si_残膜-裏面残渣_EBR-5mm\03-165708_B2_B_B21_Slot01_Side1,A1_0002,96.63
data/偏心データまとめ_20241120\106_Bare-Si_残膜-裏面残渣_EBR-5mm\03-165708_B2_B_B21_Slot01_Side1,A1_0003,96.67
data/偏心データまとめ_20241120\106_Bare-Si_残膜-裏面残渣_EBR-5mm\03-165708_B2_B_B21_Slot01_Side1,A1_0004,96.71
data/偏心データまとめ_20241120\106_Bare-Si_残膜-裏面残渣_EBR-5mm\03-165708_B2_B_B21_Slot01_Side1,A1_0005,96.79
data/偏心データまとめ_20241120\106_Bare-Si_残膜-裏面残渣_EBR-5mm\03-165708_B2_B_B21_Slot01_Side1,A1_0006,96.84
data/偏心データまとめ_20241120\106_Bare-Si_残膜-裏面残渣_EBR-5mm\03-165708_B2_B_B21_Slot01_Side1,A1_0007,97.04
data/偏心データまとめ_20241120\106_Bare-Si_残膜-裏面残渣_EBR-5mm\03-165708_B2_B_B21_Slot01_Side1,A1_0008,97.10
data/偏心データまとめ_20241120\106_Bare-Si_残膜-裏面残渣_EBR-5mm\03-165708_B2_B_B21_Slot01_Side1,A1_0009,97.24
data/偏心データまとめ_20241120\106_Bare-Si_残膜-裏面残渣_EBR-5mm\03-165708_B2_B_B21_Slot01_Side1,A1_0010,97.38
data/偏心データまとめ_20241120\106_Bare-Si_残膜-裏面残渣_EBR-5mm\03-165708_B2_B_B21_Slot01_Side1,A1_0011,97.46
data/偏心データまとめ_20241120\106_Bare-Si_残膜-裏面残渣_EBR-5mm\03-165708_B2_B_B21_Slot01_Side1,A1_0012,97.54
data/偏心データまとめ_20241120\106_Bare-Si_残膜-裏面残渣_EBR-5mm\03-165708_B2_B_B21_Slot01_Side1,A1_0013,97.61
data/偏心データまとめ_20241120\106_Bare-Si_残膜-裏面残渣_EBR-5mm\03-165708_B2_B_B21_Slot01_Side1,A1_0014,97.67
data/偏心データまとめ_20241120\106_Bare-Si_残膜-裏面残渣_EBR-5mm\03-165708_B2_B_B21_Slot01_Side1,A1_0015,97.70
data/偏心データまとめ_20241120\106_Bare-Si_残膜-裏面残渣_EBR-5mm\03-165708_B2_B_B21_Slot01_Side1,A1_0016,97.74
data/偏心データまとめ_20241120\106_Bare-Si_残膜-裏面残渣_EBR-5mm\03-165708_B2_B_B21_Slot01_Side1,A1_0017,97.77
data/偏心データまとめ_20241120\106_Bare-Si_残膜-裏面残渣_EBR-5mm\03-165708_B2_B_B21_Slot01_Side1,A1_0018,97.84
data/偏心データまとめ_20241120\106_Bare-Si_残膜-裏面残渣_EBR-5mm\03-165708_B2_B_B21_Slot01_Side1,A1_0019,97.98
data/偏心データまとめ_20241120\106_Bare-Si_残膜-裏面残渣_EBR-5mm\03-165708_B2_B_B21_Slot01_Side1,A1_0020,98.07
