File,Area,Data
data/偏心データまとめ_20241120\115_Bare-Si_コメット_EBR-2mm\04-192021_B2_B_B21_Slot01_Side1,A1_0000,95.13
data/偏心データまとめ_20241120\115_Bare-Si_コメット_EBR-2mm\04-192021_B2_B_B21_Slot01_Side1,A1_0001,95.14
data/偏心データまとめ_20241120\115_Bare-Si_コメット_EBR-2mm\04-192021_B2_B_B21_Slot01_Side1,A1_0002,95.22
data/偏心データまとめ_20241120\115_Bare-Si_コメット_EBR-2mm\04-192021_B2_B_B21_Slot01_Side1,A1_0003,95.26
data/偏心データまとめ_20241120\115_Bare-Si_コメット_EBR-2mm\04-192021_B2_B_B21_Slot01_Side1,A1_0004,95.35
data/偏心データまとめ_20241120\115_Bare-Si_コメット_EBR-2mm\04-192021_B2_B_B21_Slot01_Side1,A1_0005,95.40
data/偏心データまとめ_20241120\115_Bare-Si_コメット_EBR-2mm\04-192021_B2_B_B21_Slot01_Side1,A1_0006,95.44
data/偏心データまとめ_20241120\115_Bare-Si_コメット_EBR-2mm\04-192021_B2_B_B21_Slot01_Side1,A1_0007,95.49
data/偏心データまとめ_20241120\115_Bare-Si_コメット_EBR-2mm\04-192021_B2_B_B21_Slot01_Side1,A1_0008,95.53
data/偏心データまとめ_20241120\115_Bare-Si_コメット_EBR-2mm\04-192021_B2_B_B21_Slot01_Side1,A1_0009,95.58
data/偏心データまとめ_20241120\115_Bare-Si_コメット_EBR-2mm\04-192021_B2_B_B21_Slot01_Side1,A1_0010,95.61
data/偏心データまとめ_20241120\115_Bare-Si_コメット_EBR-2mm\04-192021_B2_B_B21_Slot01_Side1,A1_0011,95.64
data/偏心データまとめ_20241120\115_Bare-Si_コメット_EBR-2mm\04-192021_B2_B_B21_Slot01_Side1,A1_0012,95.66
data/偏心データまとめ_20241120\115_Bare-Si_コメット_EBR-2mm\04-192021_B2_B_B21_Slot01_Side1,A1_0013,95.68
data/偏心データまとめ_20241120\115_Bare-Si_コメット_EBR-2mm\04-192021_B2_B_B21_Slot01_Side1,A1_0014,95.70
data/偏心データまとめ_20241120\115_Bare-Si_コメット_EBR-2mm\04-192021_B2_B_B21_Slot01_Side1,A1_0015,95.74
data/偏心データまとめ_20241120\115_Bare-Si_コメット_EBR-2mm\04-192021_B2_B_B21_Slot01_Side1,A1_0016,95.80
data/偏心データまとめ_20241120\115_Bare-Si_コメット_EBR-2mm\04-192021_B2_B_B21_Slot01_Side1,A1_0017,95.83
data/偏心データまとめ_20241120\115_Bare-Si_コメット_EBR-2mm\04-192021_B2_B_B21_Slot01_Side1,A1_0018,95.88
data/偏心データまとめ_20241120\115_Bare-Si_コメット_EBR-2mm\04-192021_B2_B_B21_Slot01_Side1,A1_0019,95.91
data/偏心データまとめ_20241120\115_Bare-Si_コメット_EBR-2mm\04-192021_B2_B_B21_Slot01_Side1,A1_0020,95.96
data/偏心データまとめ_20241120\115_Bare-Si_コメット_EBR-2mm\04-192021_B2_B_B21_Slot01_Side1,A1_0021,96.06
data/偏心データまとめ_20241120\115_Bare-Si_コメット_EBR-2mm\04-192021_B2_B_B21_Slot01_Side1,A1_0022,96.17
data/偏心データまとめ_20241120\115_Bare-Si_コメット_EBR-2mm\04-192021_B2_B_B21_Slot01_Side1,A1_0023,96.26
data/偏心データまとめ_20241120\115_Bare-Si_コメット_EBR-2mm\04-192021_B2_B_B21_Slot01_Side1,A1_0024,96.33
