File,Area,Data
data/偏心データまとめ_20241120\200_パターン-S_膜なし\pslot08-184231_B2_B_B35_Slot01_Side1,A1_0000,104.52
data/偏心データまとめ_20241120\200_パターン-S_膜なし\pslot08-184231_B2_B_B35_Slot01_Side1,A1_0001,104.81
data/偏心データまとめ_20241120\200_パターン-S_膜なし\pslot08-184231_B2_B_B35_Slot01_Side1,A1_0002,104.87
data/偏心データまとめ_20241120\200_パターン-S_膜なし\pslot08-184231_B2_B_B35_Slot01_Side1,A1_0003,105.49
data/偏心データまとめ_20241120\200_パターン-S_膜なし\pslot08-184231_B2_B_B35_Slot01_Side1,A1_0004,106.46
data/偏心データまとめ_20241120\200_パターン-S_膜なし\pslot08-184231_B2_B_B35_Slot01_Side1,A1_0005,106.82
data/偏心データまとめ_20241120\200_パターン-S_膜なし\pslot08-184231_B2_B_B35_Slot01_Side1,A1_0006,107.73
data/偏心データまとめ_20241120\200_パターン-S_膜なし\pslot08-184231_B2_B_B35_Slot01_Side1,A1_0007,107.82
data/偏心データまとめ_20241120\200_パターン-S_膜なし\pslot08-184231_B2_B_B35_Slot01_Side1,A1_0008,107.39
data/偏心データまとめ_20241120\200_パターン-S_膜なし\pslot08-184231_B2_B_B35_Slot01_Side1,A1_0009,108.42
data/偏心データまとめ_20241120\200_パターン-S_膜なし\pslot08-184231_B2_B_B35_Slot01_Side1,A1_0010,108.15
data/偏心データまとめ_20241120\200_パターン-S_膜なし\pslot08-184231_B2_B_B35_Slot01_Side1,A1_0011,109.70
data/偏心データまとめ_20241120\200_パターン-S_膜なし\pslot08-184231_B2_B_B35_Slot01_Side1,A1_0012,109.38
data/偏心データまとめ_20241120\200_パターン-S_膜なし\pslot08-184231_B2_B_B35_Slot01_Side1,A1_0013,108.64
data/偏心データまとめ_20241120\200_パターン-S_膜なし\pslot08-184231_B2_B_B35_Slot01_Side1,A1_0014,109.65
data/偏心データまとめ_20241120\200_パターン-S_膜なし\pslot08-184231_B2_B_B35_Slot01_Side1,A1_0015,112.55
data/偏心データまとめ_20241120\200_パターン-S_膜なし\pslot08-184231_B2_B_B35_Slot01_Side1,A1_0016,109.88
data/偏心データまとめ_20241120\200_パターン-S_膜なし\pslot08-184231_B2_B_B35_Slot01_Side1,A1_0017,111.01
data/偏心データまとめ_20241120\200_パターン-S_膜なし\pslot08-184231_B2_B_B35_Slot01_Side1,A1_0018,110.94
data/偏心データまとめ_20241120\200_パターン-S_膜なし\pslot08-184231_B2_B_B35_Slot01_Side1,A1_0019,110.99
data/偏心データまとめ_20241120\200_パターン-S_膜なし\pslot08-184231_B2_B_B35_Slot01_Side1,A1_0020,112.20
data/偏心データまとめ_20241120\200_パターン-S_膜なし\pslot08-184231_B2_B_B35_Slot01_Side1,A1_0021,106.31
data/偏心データまとめ_20241120\200_パターン-S_膜なし\pslot08-184231_B2_B_B35_Slot01_Side1,A1_0022,110.90
data/偏心データまとめ_20241120\200_パターン-S_膜なし\pslot08-184231_B2_B_B35_Slot01_Side1,A1_0023,112.17
data/偏心データまとめ_20241120\200_パターン-S_膜なし\pslot08-184231_B2_B_B35_Slot01_Side1,A1_0024,112.85
data/偏心データまとめ_20241120\200_パターン-S_膜なし\pslot08-184231_B2_B_B35_Slot01_Side1,A1_0025,113.76
data/偏心データまとめ_20241120\200_パターン-S_膜なし\pslot08-184231_B2_B_B35_Slot01_Side1,A1_0026,113.89
data/偏心データまとめ_20241120\200_パターン-S_膜なし\pslot08-184231_B2_B_B35_Slot01_Side1,A1_0027,115.16
data/偏心データまとめ_20241120\200_パターン-S_膜なし\pslot08-184231_B2_B_B35_Slot01_Side1,A1_0028,114.86
data/偏心データまとめ_20241120\200_パターン-S_膜なし\pslot08-184231_B2_B_B35_Slot01_Side1,A1_0029,114.71
data/偏心データまとめ_20241120\200_パターン-S_膜なし\pslot08-184231_B2_B_B35_Slot01_Side1,A1_0030,113.99
data/偏心データまとめ_20241120\200_パターン-S_膜なし\pslot08-184231_B2_B_B35_Slot01_Side1,A1_0031,115.80
data/偏心データまとめ_20241120\200_パターン-S_膜なし\pslot08-184231_B2_B_B35_Slot01_Side1,A1_0032,117.93
data/偏心データまとめ_20241120\200_パターン-S_膜なし\pslot08-184231_B2_B_B35_Slot01_Side1,A1_0033,118.89
data/偏心データまとめ_20241120\200_パターン-S_膜なし\pslot08-184231_B2_B_B35_Slot01_Side1,A1_0034,110.39
data/偏心データまとめ_20241120\200_パターン-S_膜なし\pslot08-184231_B2_B_B35_Slot01_Side1,A1_0035,110.97
data/偏心データまとめ_20241120\200_パターン-S_膜なし\pslot08-184231_B2_B_B35_Slot01_Side1,A1_0036,117.87
data/偏心データまとめ_20241120\200_パターン-S_膜なし\pslot08-184231_B2_B_B35_Slot01_Side1,A1_0037,116.21
data/偏心データまとめ_20241120\200_パターン-S_膜なし\pslot08-184231_B2_B_B35_Slot01_Side1,A1_0038,118.81
data/偏心データまとめ_20241120\200_パターン-S_膜なし\pslot08-184231_B2_B_B35_Slot01_Side1,A1_0039,116.22
data/偏心データまとめ_20241120\200_パターン-S_膜なし\pslot08-184231_B2_B_B35_Slot01_Side1,A1_0040,119.10
data/偏心データまとめ_20241120\200_パターン-S_膜なし\pslot08-184231_B2_B_B35_Slot01_Side1,A1_0041,119.52
data/偏心データまとめ_20241120\200_パターン-S_膜なし\pslot08-184231_B2_B_B35_Slot01_Side1,A1_0042,112.96
data/偏心データまとめ_20241120\200_パターン-S_膜なし\pslot08-184231_B2_B_B35_Slot01_Side1,A1_0043,113.34
data/偏心データまとめ_20241120\200_パターン-S_膜なし\pslot08-184231_B2_B_B35_Slot01_Side1,A1_0044,113.62
data/偏心データまとめ_20241120\200_パターン-S_膜なし\pslot08-184231_B2_B_B35_Slot01_Side1,A1_0045,114.55
data/偏心データまとめ_20241120\200_パターン-S_膜なし\pslot08-184231_B2_B_B35_Slot01_Side1,A1_0046,119.98
data/偏心データまとめ_20241120\200_パターン-S_膜なし\pslot08-184231_B2_B_B35_Slot01_Side1,A1_0047,120.02
data/偏心データまとめ_20241120\200_パターン-S_膜なし\pslot08-184231_B2_B_B35_Slot01_Side1,A1_0048,122.68
data/偏心データまとめ_20241120\200_パターン-S_膜なし\pslot08-184231_B2_B_B35_Slot01_Side1,A1_0049,120.23
data/偏心データまとめ_20241120\200_パターン-S_膜なし\pslot08-184231_B2_B_B35_Slot01_Side1,A1_0050,119.83
data/偏心データまとめ_20241120\200_パターン-S_膜なし\pslot08-184231_B2_B_B35_Slot01_Side1,A1_0051,117.43
data/偏心データまとめ_20241120\200_パターン-S_膜なし\pslot08-184231_B2_B_B35_Slot01_Side1,A1_0052,118.11
data/偏心データまとめ_20241120\200_パターン-S_膜なし\pslot08-184231_B2_B_B35_Slot01_Side1,A1_0053,120.23
