File,Area,Data
data/偏心データまとめ_20241120\202_パターン-S_EBR-5mm\pslot04-155835_B2_B_B21_Slot01_Side1,A1_0000,94.81
data/偏心データまとめ_20241120\202_パターン-S_EBR-5mm\pslot04-155835_B2_B_B21_Slot01_Side1,A1_0001,94.81
data/偏心データまとめ_20241120\202_パターン-S_EBR-5mm\pslot04-155835_B2_B_B21_Slot01_Side1,A1_0002,94.84
data/偏心データまとめ_20241120\202_パターン-S_EBR-5mm\pslot04-155835_B2_B_B21_Slot01_Side1,A1_0003,94.87
data/偏心データまとめ_20241120\202_パターン-S_EBR-5mm\pslot04-155835_B2_B_B21_Slot01_Side1,A1_0004,94.89
data/偏心データまとめ_20241120\202_パターン-S_EBR-5mm\pslot04-155835_B2_B_B21_Slot01_Side1,A1_0005,94.94
data/偏心データまとめ_20241120\202_パターン-S_EBR-5mm\pslot04-155835_B2_B_B21_Slot01_Side1,A1_0006,95.01
data/偏心データまとめ_20241120\202_パターン-S_EBR-5mm\pslot04-155835_B2_B_B21_Slot01_Side1,A1_0007,95.05
data/偏心データまとめ_20241120\202_パターン-S_EBR-5mm\pslot04-155835_B2_B_B21_Slot01_Side1,A1_0008,94.99
data/偏心データまとめ_20241120\202_パターン-S_EBR-5mm\pslot04-155835_B2_B_B21_Slot01_Side1,A1_0009,95.02
data/偏心データまとめ_20241120\202_パターン-S_EBR-5mm\pslot04-155835_B2_B_B21_Slot01_Side1,A1_0010,95.06
data/偏心データまとめ_20241120\202_パターン-S_EBR-5mm\pslot04-155835_B2_B_B21_Slot01_Side1,A1_0011,108.13
data/偏心データまとめ_20241120\202_パターン-S_EBR-5mm\pslot04-155835_B2_B_B21_Slot01_Side1,A1_0012,95.19
data/偏心データまとめ_20241120\202_パターン-S_EBR-5mm\pslot04-155835_B2_B_B21_Slot01_Side1,A1_0013,95.22
data/偏心データまとめ_20241120\202_パターン-S_EBR-5mm\pslot04-155835_B2_B_B21_Slot01_Side1,A1_0014,95.30
data/偏心データまとめ_20241120\202_パターン-S_EBR-5mm\pslot04-155835_B2_B_B21_Slot01_Side1,A1_0015,95.36
data/偏心データまとめ_20241120\202_パターン-S_EBR-5mm\pslot04-155835_B2_B_B21_Slot01_Side1,A1_0016,95.41
data/偏心データまとめ_20241120\202_パターン-S_EBR-5mm\pslot04-155835_B2_B_B21_Slot01_Side1,A1_0017,95.45
data/偏心データまとめ_20241120\202_パターン-S_EBR-5mm\pslot04-155835_B2_B_B21_Slot01_Side1,A1_0018,95.50
data/偏心データまとめ_20241120\202_パターン-S_EBR-5mm\pslot04-155835_B2_B_B21_Slot01_Side1,A1_0019,95.56
data/偏心データまとめ_20241120\202_パターン-S_EBR-5mm\pslot04-155835_B2_B_B21_Slot01_Side1,A1_0020,95.60
data/偏心データまとめ_20241120\202_パターン-S_EBR-5mm\pslot04-155835_B2_B_B21_Slot01_Side1,A1_0021,95.61
data/偏心データまとめ_20241120\202_パターン-S_EBR-5mm\pslot04-155835_B2_B_B21_Slot01_Side1,A1_0022,95.63
data/偏心データまとめ_20241120\202_パターン-S_EBR-5mm\pslot04-155835_B2_B_B21_Slot01_Side1,A1_0023,95.63
data/偏心データまとめ_20241120\202_パターン-S_EBR-5mm\pslot04-155835_B2_B_B21_Slot01_Side1,A1_0024,95.72
data/偏心データまとめ_20241120\202_パターン-S_EBR-5mm\pslot04-155835_B2_B_B21_Slot01_Side1,A1_0025,95.75
data/偏心データまとめ_20241120\202_パターン-S_EBR-5mm\pslot04-155835_B2_B_B21_Slot01_Side1,A1_0026,95.76
data/偏心データまとめ_20241120\202_パターン-S_EBR-5mm\pslot04-155835_B2_B_B21_Slot01_Side1,A1_0027,95.79
data/偏心データまとめ_20241120\202_パターン-S_EBR-5mm\pslot04-155835_B2_B_B21_Slot01_Side1,A1_0028,95.84
data/偏心データまとめ_20241120\202_パターン-S_EBR-5mm\pslot04-155835_B2_B_B21_Slot01_Side1,A1_0029,95.82
data/偏心データまとめ_20241120\202_パターン-S_EBR-5mm\pslot04-155835_B2_B_B21_Slot01_Side1,A1_0030,95.92
data/偏心データまとめ_20241120\202_パターン-S_EBR-5mm\pslot04-155835_B2_B_B21_Slot01_Side1,A1_0031,95.95
data/偏心データまとめ_20241120\202_パターン-S_EBR-5mm\pslot04-155835_B2_B_B21_Slot01_Side1,A1_0032,96.01
data/偏心データまとめ_20241120\202_パターン-S_EBR-5mm\pslot04-155835_B2_B_B21_Slot01_Side1,A1_0033,96.08
data/偏心データまとめ_20241120\202_パターン-S_EBR-5mm\pslot04-155835_B2_B_B21_Slot01_Side1,A1_0034,96.20
data/偏心データまとめ_20241120\202_パターン-S_EBR-5mm\pslot04-155835_B2_B_B21_Slot01_Side1,A1_0035,96.25
data/偏心データまとめ_20241120\202_パターン-S_EBR-5mm\pslot04-155835_B2_B_B21_Slot01_Side1,A1_0036,96.34
data/偏心データまとめ_20241120\202_パターン-S_EBR-5mm\pslot04-155835_B2_B_B21_Slot01_Side1,A1_0037,96.43
data/偏心データまとめ_20241120\202_パターン-S_EBR-5mm\pslot04-155835_B2_B_B21_Slot01_Side1,A1_0038,96.42
data/偏心データまとめ_20241120\202_パターン-S_EBR-5mm\pslot04-155835_B2_B_B21_Slot01_Side1,A1_0039,96.45
data/偏心データまとめ_20241120\202_パターン-S_EBR-5mm\pslot04-155835_B2_B_B21_Slot01_Side1,A1_0040,96.60
data/偏心データまとめ_20241120\202_パターン-S_EBR-5mm\pslot04-155835_B2_B_B21_Slot01_Side1,A1_0041,96.60
data/偏心データまとめ_20241120\202_パターン-S_EBR-5mm\pslot04-155835_B2_B_B21_Slot01_Side1,A1_0042,96.58
data/偏心データまとめ_20241120\202_パターン-S_EBR-5mm\pslot04-155835_B2_B_B21_Slot01_Side1,A1_0043,96.63
data/偏心データまとめ_20241120\202_パターン-S_EBR-5mm\pslot04-155835_B2_B_B21_Slot01_Side1,A1_0044,96.63
