File,Area,Data
data/偏心データまとめ_20241120\206_パターン-S_残膜-裏面残渣_EBR-5mm\pslot02-143116_B2_B_B21_Slot01_Side1,A1_0000,98.33
data/偏心データまとめ_20241120\206_パターン-S_残膜-裏面残渣_EBR-5mm\pslot02-143116_B2_B_B21_Slot01_Side1,A1_0001,98.36
data/偏心データまとめ_20241120\206_パターン-S_残膜-裏面残渣_EBR-5mm\pslot02-143116_B2_B_B21_Slot01_Side1,A1_0002,98.40
data/偏心データまとめ_20241120\206_パターン-S_残膜-裏面残渣_EBR-5mm\pslot02-143116_B2_B_B21_Slot01_Side1,A1_0003,98.43
data/偏心データまとめ_20241120\206_パターン-S_残膜-裏面残渣_EBR-5mm\pslot02-143116_B2_B_B21_Slot01_Side1,A1_0004,98.45
data/偏心データまとめ_20241120\206_パターン-S_残膜-裏面残渣_EBR-5mm\pslot02-143116_B2_B_B21_Slot01_Side1,A1_0005,98.51
data/偏心データまとめ_20241120\206_パターン-S_残膜-裏面残渣_EBR-5mm\pslot02-143116_B2_B_B21_Slot01_Side1,A1_0006,98.49
data/偏心データまとめ_20241120\206_パターン-S_残膜-裏面残渣_EBR-5mm\pslot02-143116_B2_B_B21_Slot01_Side1,A1_0007,98.51
data/偏心データまとめ_20241120\206_パターン-S_残膜-裏面残渣_EBR-5mm\pslot02-143116_B2_B_B21_Slot01_Side1,A1_0008,98.52
data/偏心データまとめ_20241120\206_パターン-S_残膜-裏面残渣_EBR-5mm\pslot02-143116_B2_B_B21_Slot01_Side1,A1_0009,98.59
data/偏心データまとめ_20241120\206_パターン-S_残膜-裏面残渣_EBR-5mm\pslot02-143116_B2_B_B21_Slot01_Side1,A1_0010,98.57
data/偏心データまとめ_20241120\206_パターン-S_残膜-裏面残渣_EBR-5mm\pslot02-143116_B2_B_B21_Slot01_Side1,A1_0011,98.59
data/偏心データまとめ_20241120\206_パターン-S_残膜-裏面残渣_EBR-5mm\pslot02-143116_B2_B_B21_Slot01_Side1,A1_0012,98.60
data/偏心データまとめ_20241120\206_パターン-S_残膜-裏面残渣_EBR-5mm\pslot02-143116_B2_B_B21_Slot01_Side1,A1_0013,98.62
data/偏心データまとめ_20241120\206_パターン-S_残膜-裏面残渣_EBR-5mm\pslot02-143116_B2_B_B21_Slot01_Side1,A1_0014,98.64
data/偏心データまとめ_20241120\206_パターン-S_残膜-裏面残渣_EBR-5mm\pslot02-143116_B2_B_B21_Slot01_Side1,A1_0015,98.64
data/偏心データまとめ_20241120\206_パターン-S_残膜-裏面残渣_EBR-5mm\pslot02-143116_B2_B_B21_Slot01_Side1,A1_0016,98.70
data/偏心データまとめ_20241120\206_パターン-S_残膜-裏面残渣_EBR-5mm\pslot02-143116_B2_B_B21_Slot01_Side1,A1_0017,98.68
data/偏心データまとめ_20241120\206_パターン-S_残膜-裏面残渣_EBR-5mm\pslot02-143116_B2_B_B21_Slot01_Side1,A1_0018,98.70
data/偏心データまとめ_20241120\206_パターン-S_残膜-裏面残渣_EBR-5mm\pslot02-143116_B2_B_B21_Slot01_Side1,A1_0019,98.74
data/偏心データまとめ_20241120\206_パターン-S_残膜-裏面残渣_EBR-5mm\pslot02-143116_B2_B_B21_Slot01_Side1,A1_0020,98.77
data/偏心データまとめ_20241120\206_パターン-S_残膜-裏面残渣_EBR-5mm\pslot02-143116_B2_B_B21_Slot01_Side1,A1_0021,98.86
data/偏心データまとめ_20241120\206_パターン-S_残膜-裏面残渣_EBR-5mm\pslot02-143116_B2_B_B21_Slot01_Side1,A1_0022,98.90
data/偏心データまとめ_20241120\206_パターン-S_残膜-裏面残渣_EBR-5mm\pslot02-143116_B2_B_B21_Slot01_Side1,A1_0023,98.98
data/偏心データまとめ_20241120\206_パターン-S_残膜-裏面残渣_EBR-5mm\pslot02-143116_B2_B_B21_Slot01_Side1,A1_0024,99.12
data/偏心データまとめ_20241120\206_パターン-S_残膜-裏面残渣_EBR-5mm\pslot02-143116_B2_B_B21_Slot01_Side1,A1_0025,99.33
data/偏心データまとめ_20241120\206_パターン-S_残膜-裏面残渣_EBR-5mm\pslot02-143116_B2_B_B21_Slot01_Side1,A1_0026,99.33
data/偏心データまとめ_20241120\206_パターン-S_残膜-裏面残渣_EBR-5mm\pslot02-143116_B2_B_B21_Slot01_Side1,A1_0027,99.40
data/偏心データまとめ_20241120\206_パターン-S_残膜-裏面残渣_EBR-5mm\pslot02-143116_B2_B_B21_Slot01_Side1,A1_0028,99.46
data/偏心データまとめ_20241120\206_パターン-S_残膜-裏面残渣_EBR-5mm\pslot02-143116_B2_B_B21_Slot01_Side1,A1_0029,99.51
data/偏心データまとめ_20241120\206_パターン-S_残膜-裏面残渣_EBR-5mm\pslot02-143116_B2_B_B21_Slot01_Side1,A1_0030,106.34
data/偏心データまとめ_20241120\206_パターン-S_残膜-裏面残渣_EBR-5mm\pslot02-143116_B2_B_B21_Slot01_Side1,A1_0031,106.14
data/偏心データまとめ_20241120\206_パターン-S_残膜-裏面残渣_EBR-5mm\pslot02-143116_B2_B_B21_Slot01_Side1,A1_0032,105.88
data/偏心データまとめ_20241120\206_パターン-S_残膜-裏面残渣_EBR-5mm\pslot02-143116_B2_B_B21_Slot01_Side1,A1_0033,99.70
data/偏心データまとめ_20241120\206_パターン-S_残膜-裏面残渣_EBR-5mm\pslot02-143116_B2_B_B21_Slot01_Side1,A1_0034,99.71
data/偏心データまとめ_20241120\206_パターン-S_残膜-裏面残渣_EBR-5mm\pslot02-143116_B2_B_B21_Slot01_Side1,A1_0035,105.54
data/偏心データまとめ_20241120\206_パターン-S_残膜-裏面残渣_EBR-5mm\pslot02-143116_B2_B_B21_Slot01_Side1,A1_0036,105.82
data/偏心データまとめ_20241120\206_パターン-S_残膜-裏面残渣_EBR-5mm\pslot02-143116_B2_B_B21_Slot01_Side1,A1_0037,99.77
data/偏心データまとめ_20241120\206_パターン-S_残膜-裏面残渣_EBR-5mm\pslot02-143116_B2_B_B21_Slot01_Side1,A1_0038,99.84
data/偏心データまとめ_20241120\206_パターン-S_残膜-裏面残渣_EBR-5mm\pslot02-143116_B2_B_B21_Slot01_Side1,A1_0039,99.88
data/偏心データまとめ_20241120\206_パターン-S_残膜-裏面残渣_EBR-5mm\pslot02-143116_B2_B_B21_Slot01_Side1,A1_0040,99.85
data/偏心データまとめ_20241120\206_パターン-S_残膜-裏面残渣_EBR-5mm\pslot02-143116_B2_B_B21_Slot01_Side1,A1_0041,99.90
data/偏心データまとめ_20241120\206_パターン-S_残膜-裏面残渣_EBR-5mm\pslot02-143116_B2_B_B21_Slot01_Side1,A1_0042,105.33
data/偏心データまとめ_20241120\206_パターン-S_残膜-裏面残渣_EBR-5mm\pslot02-143116_B2_B_B21_Slot01_Side1,A1_0043,105.22
data/偏心データまとめ_20241120\206_パターン-S_残膜-裏面残渣_EBR-5mm\pslot02-143116_B2_B_B21_Slot01_Side1,A1_0044,105.48
data/偏心データまとめ_20241120\206_パターン-S_残膜-裏面残渣_EBR-5mm\pslot02-143116_B2_B_B21_Slot01_Side1,A1_0045,105.45
data/偏心データまとめ_20241120\206_パターン-S_残膜-裏面残渣_EBR-5mm\pslot02-143116_B2_B_B21_Slot01_Side1,A1_0046,100.00
data/偏心データまとめ_20241120\206_パターン-S_残膜-裏面残渣_EBR-5mm\pslot02-143116_B2_B_B21_Slot01_Side1,A1_0047,100.03
data/偏心データまとめ_20241120\206_パターン-S_残膜-裏面残渣_EBR-5mm\pslot02-143116_B2_B_B21_Slot01_Side1,A1_0048,105.52
data/偏心データまとめ_20241120\206_パターン-S_残膜-裏面残渣_EBR-5mm\pslot02-143116_B2_B_B21_Slot01_Side1,A1_0049,105.56
data/偏心データまとめ_20241120\206_パターン-S_残膜-裏面残渣_EBR-5mm\pslot02-143116_B2_B_B21_Slot01_Side1,A1_0050,105.59
data/偏心データまとめ_20241120\206_パターン-S_残膜-裏面残渣_EBR-5mm\pslot02-143116_B2_B_B21_Slot01_Side1,A1_0051,105.72
data/偏心データまとめ_20241120\206_パターン-S_残膜-裏面残渣_EBR-5mm\pslot02-143116_B2_B_B21_Slot01_Side1,A1_0052,100.07
data/偏心データまとめ_20241120\206_パターン-S_残膜-裏面残渣_EBR-5mm\pslot02-143116_B2_B_B21_Slot01_Side1,A1_0053,106.21
data/偏心データまとめ_20241120\206_パターン-S_残膜-裏面残渣_EBR-5mm\pslot02-143116_B2_B_B21_Slot01_Side1,A1_0054,105.96
data/偏心データまとめ_20241120\206_パターン-S_残膜-裏面残渣_EBR-5mm\pslot02-143116_B2_B_B21_Slot01_Side1,A1_0055,100.23
data/偏心データまとめ_20241120\206_パターン-S_残膜-裏面残渣_EBR-5mm\pslot02-143116_B2_B_B21_Slot01_Side1,A1_0056,105.73
data/偏心データまとめ_20241120\206_パターン-S_残膜-裏面残渣_EBR-5mm\pslot02-143116_B2_B_B21_Slot01_Side1,A1_0057,105.86
data/偏心データまとめ_20241120\206_パターン-S_残膜-裏面残渣_EBR-5mm\pslot02-143116_B2_B_B21_Slot01_Side1,A1_0058,105.89
data/偏心データまとめ_20241120\206_パターン-S_残膜-裏面残渣_EBR-5mm\pslot02-143116_B2_B_B21_Slot01_Side1,A1_0059,106.05
data/偏心データまとめ_20241120\206_パターン-S_残膜-裏面残渣_EBR-5mm\pslot02-143116_B2_B_B21_Slot01_Side1,A1_0060,105.65
data/偏心データまとめ_20241120\206_パターン-S_残膜-裏面残渣_EBR-5mm\pslot02-143116_B2_B_B21_Slot01_Side1,A1_0061,105.51
data/偏心データまとめ_20241120\206_パターン-S_残膜-裏面残渣_EBR-5mm\pslot02-143116_B2_B_B21_Slot01_Side1,A1_0062,105.49
data/偏心データまとめ_20241120\206_パターン-S_残膜-裏面残渣_EBR-5mm\pslot02-143116_B2_B_B21_Slot01_Side1,A1_0063,105.72
data/偏心データまとめ_20241120\206_パターン-S_残膜-裏面残渣_EBR-5mm\pslot02-143116_B2_B_B21_Slot01_Side1,A1_0064,105.60
data/偏心データまとめ_20241120\206_パターン-S_残膜-裏面残渣_EBR-5mm\pslot02-143116_B2_B_B21_Slot01_Side1,A1_0065,105.76
data/偏心データまとめ_20241120\206_パターン-S_残膜-裏面残渣_EBR-5mm\pslot02-143116_B2_B_B21_Slot01_Side1,A1_0066,105.56
data/偏心データまとめ_20241120\206_パターン-S_残膜-裏面残渣_EBR-5mm\pslot02-143116_B2_B_B21_Slot01_Side1,A1_0067,105.29
