File,Area,Data
data/偏心データまとめ_20241120\214_パターン-S_タイガーストライプ_EBR-2mm\pslot02-185538_B2_B_B21_Slot01_Side1,A1_0000,95.83
data/偏心データまとめ_20241120\214_パターン-S_タイガーストライプ_EBR-2mm\pslot02-185538_B2_B_B21_Slot01_Side1,A1_0001,95.93
data/偏心データまとめ_20241120\214_パターン-S_タイガーストライプ_EBR-2mm\pslot02-185538_B2_B_B21_Slot01_Side1,A1_0002,96.02
data/偏心データまとめ_20241120\214_パターン-S_タイガーストライプ_EBR-2mm\pslot02-185538_B2_B_B21_Slot01_Side1,A1_0003,96.24
data/偏心データまとめ_20241120\214_パターン-S_タイガーストライプ_EBR-2mm\pslot02-185538_B2_B_B21_Slot01_Side1,A1_0004,96.35
data/偏心データまとめ_20241120\214_パターン-S_タイガーストライプ_EBR-2mm\pslot02-185538_B2_B_B21_Slot01_Side1,A1_0005,96.45
data/偏心データまとめ_20241120\214_パターン-S_タイガーストライプ_EBR-2mm\pslot02-185538_B2_B_B21_Slot01_Side1,A1_0006,96.58
data/偏心データまとめ_20241120\214_パターン-S_タイガーストライプ_EBR-2mm\pslot02-185538_B2_B_B21_Slot01_Side1,A1_0007,96.67
data/偏心データまとめ_20241120\214_パターン-S_タイガーストライプ_EBR-2mm\pslot02-185538_B2_B_B21_Slot01_Side1,A1_0008,96.65
data/偏心データまとめ_20241120\214_パターン-S_タイガーストライプ_EBR-2mm\pslot02-185538_B2_B_B21_Slot01_Side1,A1_0009,96.68
data/偏心データまとめ_20241120\214_パターン-S_タイガーストライプ_EBR-2mm\pslot02-185538_B2_B_B21_Slot01_Side1,A1_0010,96.73
data/偏心データまとめ_20241120\214_パターン-S_タイガーストライプ_EBR-2mm\pslot02-185538_B2_B_B21_Slot01_Side1,A1_0011,96.78
data/偏心データまとめ_20241120\214_パターン-S_タイガーストライプ_EBR-2mm\pslot02-185538_B2_B_B21_Slot01_Side1,A1_0012,96.85
data/偏心データまとめ_20241120\214_パターン-S_タイガーストライプ_EBR-2mm\pslot02-185538_B2_B_B21_Slot01_Side1,A1_0013,96.92
data/偏心データまとめ_20241120\214_パターン-S_タイガーストライプ_EBR-2mm\pslot02-185538_B2_B_B21_Slot01_Side1,A1_0014,97.04
data/偏心データまとめ_20241120\214_パターン-S_タイガーストライプ_EBR-2mm\pslot02-185538_B2_B_B21_Slot01_Side1,A1_0015,97.17
data/偏心データまとめ_20241120\214_パターン-S_タイガーストライプ_EBR-2mm\pslot02-185538_B2_B_B21_Slot01_Side1,A1_0016,97.27
data/偏心データまとめ_20241120\214_パターン-S_タイガーストライプ_EBR-2mm\pslot02-185538_B2_B_B21_Slot01_Side1,A1_0017,97.39
data/偏心データまとめ_20241120\214_パターン-S_タイガーストライプ_EBR-2mm\pslot02-185538_B2_B_B21_Slot01_Side1,A1_0018,97.45
data/偏心データまとめ_20241120\214_パターン-S_タイガーストライプ_EBR-2mm\pslot02-185538_B2_B_B21_Slot01_Side1,A1_0019,97.50
data/偏心データまとめ_20241120\214_パターン-S_タイガーストライプ_EBR-2mm\pslot02-185538_B2_B_B21_Slot01_Side1,A1_0020,97.57
data/偏心データまとめ_20241120\214_パターン-S_タイガーストライプ_EBR-2mm\pslot02-185538_B2_B_B21_Slot01_Side1,A1_0021,97.62
data/偏心データまとめ_20241120\214_パターン-S_タイガーストライプ_EBR-2mm\pslot02-185538_B2_B_B21_Slot01_Side1,A1_0022,97.68
data/偏心データまとめ_20241120\214_パターン-S_タイガーストライプ_EBR-2mm\pslot02-185538_B2_B_B21_Slot01_Side1,A1_0023,97.70
data/偏心データまとめ_20241120\214_パターン-S_タイガーストライプ_EBR-2mm\pslot02-185538_B2_B_B21_Slot01_Side1,A1_0024,97.74
data/偏心データまとめ_20241120\214_パターン-S_タイガーストライプ_EBR-2mm\pslot02-185538_B2_B_B21_Slot01_Side1,A1_0025,97.78
