File,Area,Data
data/偏心データまとめ_20241120\111_Bare-Si_ヒゲ_EBR-2mm\No43_134743_B2_B_B21_Slot01_Side1,A1_0000,93.89
data/偏心データまとめ_20241120\111_Bare-Si_ヒゲ_EBR-2mm\No43_134743_B2_B_B21_Slot01_Side1,A1_0001,94.15
data/偏心データまとめ_20241120\111_Bare-Si_ヒゲ_EBR-2mm\No43_134743_B2_B_B21_Slot01_Side1,A1_0002,94.27
data/偏心データまとめ_20241120\111_Bare-Si_ヒゲ_EBR-2mm\No43_134743_B2_B_B21_Slot01_Side1,A1_0003,94.39
data/偏心データまとめ_20241120\111_Bare-Si_ヒゲ_EBR-2mm\No43_134743_B2_B_B21_Slot01_Side1,A1_0004,94.48
data/偏心データまとめ_20241120\111_Bare-Si_ヒゲ_EBR-2mm\No43_134743_B2_B_B21_Slot01_Side1,A1_0005,94.55
data/偏心データまとめ_20241120\111_Bare-Si_ヒゲ_EBR-2mm\No43_134743_B2_B_B21_Slot01_Side1,A1_0006,94.61
data/偏心データまとめ_20241120\111_Bare-Si_ヒゲ_EBR-2mm\No43_134743_B2_B_B21_Slot01_Side1,A1_0007,94.64
data/偏心データまとめ_20241120\111_Bare-Si_ヒゲ_EBR-2mm\No43_134743_B2_B_B21_Slot01_Side1,A1_0008,94.68
data/偏心データまとめ_20241120\111_Bare-Si_ヒゲ_EBR-2mm\No43_134743_B2_B_B21_Slot01_Side1,A1_0009,94.74
data/偏心データまとめ_20241120\111_Bare-Si_ヒゲ_EBR-2mm\No43_134743_B2_B_B21_Slot01_Side1,A1_0010,94.83
data/偏心データまとめ_20241120\111_Bare-Si_ヒゲ_EBR-2mm\No43_134743_B2_B_B21_Slot01_Side1,A1_0011,94.95
data/偏心データまとめ_20241120\111_Bare-Si_ヒゲ_EBR-2mm\No43_134743_B2_B_B21_Slot01_Side1,A1_0012,95.13
data/偏心データまとめ_20241120\111_Bare-Si_ヒゲ_EBR-2mm\No43_134743_B2_B_B21_Slot01_Side1,A1_0013,95.24
data/偏心データまとめ_20241120\111_Bare-Si_ヒゲ_EBR-2mm\No43_134743_B2_B_B21_Slot01_Side1,A1_0014,95.36
data/偏心データまとめ_20241120\111_Bare-Si_ヒゲ_EBR-2mm\No43_134743_B2_B_B21_Slot01_Side1,A1_0015,95.46
data/偏心データまとめ_20241120\111_Bare-Si_ヒゲ_EBR-2mm\No43_134743_B2_B_B21_Slot01_Side1,A1_0016,95.54
data/偏心データまとめ_20241120\111_Bare-Si_ヒゲ_EBR-2mm\No43_134743_B2_B_B21_Slot01_Side1,A1_0017,95.60
