File,Area,Data
data/偏心データまとめ_20241120\116_Bare-Si_ウォーターマーク_EBR-5mm\02-174419_B2_B_B21_Slot01_Side1,A1_0000,101.54
data/偏心データまとめ_20241120\116_Bare-Si_ウォーターマーク_EBR-5mm\02-174419_B2_B_B21_Slot01_Side1,A1_0001,101.53
data/偏心データまとめ_20241120\116_Bare-Si_ウォーターマーク_EBR-5mm\02-174419_B2_B_B21_Slot01_Side1,A1_0002,101.54
data/偏心データまとめ_20241120\116_Bare-Si_ウォーターマーク_EBR-5mm\02-174419_B2_B_B21_Slot01_Side1,A1_0003,101.53
data/偏心データまとめ_20241120\116_Bare-Si_ウォーターマーク_EBR-5mm\02-174419_B2_B_B21_Slot01_Side1,A1_0004,101.52
data/偏心データまとめ_20241120\116_Bare-Si_ウォーターマーク_EBR-5mm\02-174419_B2_B_B21_Slot01_Side1,A1_0005,101.51
data/偏心データまとめ_20241120\116_Bare-Si_ウォーターマーク_EBR-5mm\02-174419_B2_B_B21_Slot01_Side1,A1_0006,101.53
data/偏心データまとめ_20241120\116_Bare-Si_ウォーターマーク_EBR-5mm\02-174419_B2_B_B21_Slot01_Side1,A1_0007,101.49
data/偏心データまとめ_20241120\116_Bare-Si_ウォーターマーク_EBR-5mm\02-174419_B2_B_B21_Slot01_Side1,A1_0008,101.50
data/偏心データまとめ_20241120\116_Bare-Si_ウォーターマーク_EBR-5mm\02-174419_B2_B_B21_Slot01_Side1,A1_0009,101.46
data/偏心データまとめ_20241120\116_Bare-Si_ウォーターマーク_EBR-5mm\02-174419_B2_B_B21_Slot01_Side1,A1_0010,101.43
data/偏心データまとめ_20241120\116_Bare-Si_ウォーターマーク_EBR-5mm\02-174419_B2_B_B21_Slot01_Side1,A1_0011,101.43
data/偏心データまとめ_20241120\116_Bare-Si_ウォーターマーク_EBR-5mm\02-174419_B2_B_B21_Slot01_Side1,A1_0012,101.36
data/偏心データまとめ_20241120\116_Bare-Si_ウォーターマーク_EBR-5mm\02-174419_B2_B_B21_Slot01_Side1,A1_0013,101.40
data/偏心データまとめ_20241120\116_Bare-Si_ウォーターマーク_EBR-5mm\02-174419_B2_B_B21_Slot01_Side1,A1_0014,101.36
data/偏心データまとめ_20241120\116_Bare-Si_ウォーターマーク_EBR-5mm\02-174419_B2_B_B21_Slot01_Side1,A1_0015,101.34
data/偏心データまとめ_20241120\116_Bare-Si_ウォーターマーク_EBR-5mm\02-174419_B2_B_B21_Slot01_Side1,A1_0016,101.29
data/偏心データまとめ_20241120\116_Bare-Si_ウォーターマーク_EBR-5mm\02-174419_B2_B_B21_Slot01_Side1,A1_0017,101.24
data/偏心データまとめ_20241120\116_Bare-Si_ウォーターマーク_EBR-5mm\02-174419_B2_B_B21_Slot01_Side1,A1_0018,101.17
data/偏心データまとめ_20241120\116_Bare-Si_ウォーターマーク_EBR-5mm\02-174419_B2_B_B21_Slot01_Side1,A1_0019,101.15
