File,Area,Data
data/偏心データまとめ_20241120\112_Bare-Si_ヒゲ_EBR-5mm\01-150715_B2_B_B35_Slot01_Side1,A1_0000,97.90
data/偏心データまとめ_20241120\112_Bare-Si_ヒゲ_EBR-5mm\01-150715_B2_B_B35_Slot01_Side1,A1_0001,97.86
data/偏心データまとめ_20241120\112_Bare-Si_ヒゲ_EBR-5mm\01-150715_B2_B_B35_Slot01_Side1,A1_0002,97.86
data/偏心データまとめ_20241120\112_Bare-Si_ヒゲ_EBR-5mm\01-150715_B2_B_B35_Slot01_Side1,A1_0003,97.85
data/偏心データまとめ_20241120\112_Bare-Si_ヒゲ_EBR-5mm\01-150715_B2_B_B35_Slot01_Side1,A1_0004,97.84
data/偏心データまとめ_20241120\112_Bare-Si_ヒゲ_EBR-5mm\01-150715_B2_B_B35_Slot01_Side1,A1_0005,97.85
data/偏心データまとめ_20241120\112_Bare-Si_ヒゲ_EBR-5mm\01-150715_B2_B_B35_Slot01_Side1,A1_0006,97.83
data/偏心データまとめ_20241120\112_Bare-Si_ヒゲ_EBR-5mm\01-150715_B2_B_B35_Slot01_Side1,A1_0007,97.83
data/偏心データまとめ_20241120\112_Bare-Si_ヒゲ_EBR-5mm\01-150715_B2_B_B35_Slot01_Side1,A1_0008,97.82
data/偏心データまとめ_20241120\112_Bare-Si_ヒゲ_EBR-5mm\01-150715_B2_B_B35_Slot01_Side1,A1_0009,97.81
data/偏心データまとめ_20241120\112_Bare-Si_ヒゲ_EBR-5mm\01-150715_B2_B_B35_Slot01_Side1,A1_0010,97.81
data/偏心データまとめ_20241120\112_Bare-Si_ヒゲ_EBR-5mm\01-150715_B2_B_B35_Slot01_Side1,A1_0011,97.81
data/偏心データまとめ_20241120\112_Bare-Si_ヒゲ_EBR-5mm\01-150715_B2_B_B35_Slot01_Side1,A1_0012,97.79
data/偏心データまとめ_20241120\112_Bare-Si_ヒゲ_EBR-5mm\01-150715_B2_B_B35_Slot01_Side1,A1_0013,97.79
data/偏心データまとめ_20241120\112_Bare-Si_ヒゲ_EBR-5mm\01-150715_B2_B_B35_Slot01_Side1,A1_0014,97.79
data/偏心データまとめ_20241120\112_Bare-Si_ヒゲ_EBR-5mm\01-150715_B2_B_B35_Slot01_Side1,A1_0015,97.79
data/偏心データまとめ_20241120\112_Bare-Si_ヒゲ_EBR-5mm\01-150715_B2_B_B35_Slot01_Side1,A1_0016,97.79
data/偏心データまとめ_20241120\112_Bare-Si_ヒゲ_EBR-5mm\01-150715_B2_B_B35_Slot01_Side1,A1_0017,97.79
data/偏心データまとめ_20241120\112_Bare-Si_ヒゲ_EBR-5mm\01-150715_B2_B_B35_Slot01_Side1,A1_0018,97.80
data/偏心データまとめ_20241120\112_Bare-Si_ヒゲ_EBR-5mm\01-150715_B2_B_B35_Slot01_Side1,A1_0019,97.79
data/偏心データまとめ_20241120\112_Bare-Si_ヒゲ_EBR-5mm\01-150715_B2_B_B35_Slot01_Side1,A1_0020,97.81
data/偏心データまとめ_20241120\112_Bare-Si_ヒゲ_EBR-5mm\01-150715_B2_B_B35_Slot01_Side1,A1_0021,97.82
data/偏心データまとめ_20241120\112_Bare-Si_ヒゲ_EBR-5mm\01-150715_B2_B_B35_Slot01_Side1,A1_0022,97.82
data/偏心データまとめ_20241120\112_Bare-Si_ヒゲ_EBR-5mm\01-150715_B2_B_B35_Slot01_Side1,A1_0023,97.85
data/偏心データまとめ_20241120\112_Bare-Si_ヒゲ_EBR-5mm\01-150715_B2_B_B35_Slot01_Side1,A1_0024,97.85
data/偏心データまとめ_20241120\112_Bare-Si_ヒゲ_EBR-5mm\01-150715_B2_B_B35_Slot01_Side1,A1_0025,97.88
data/偏心データまとめ_20241120\112_Bare-Si_ヒゲ_EBR-5mm\01-150715_B2_B_B35_Slot01_Side1,A1_0026,97.90
data/偏心データまとめ_20241120\112_Bare-Si_ヒゲ_EBR-5mm\01-150715_B2_B_B35_Slot01_Side1,A1_0027,97.94
data/偏心データまとめ_20241120\112_Bare-Si_ヒゲ_EBR-5mm\01-150715_B2_B_B35_Slot01_Side1,A1_0028,97.94
data/偏心データまとめ_20241120\112_Bare-Si_ヒゲ_EBR-5mm\01-150715_B2_B_B35_Slot01_Side1,A1_0029,97.96
data/偏心データまとめ_20241120\112_Bare-Si_ヒゲ_EBR-5mm\01-150715_B2_B_B35_Slot01_Side1,A1_0030,97.99
data/偏心データまとめ_20241120\112_Bare-Si_ヒゲ_EBR-5mm\01-150715_B2_B_B35_Slot01_Side1,A1_0031,98.06
data/偏心データまとめ_20241120\112_Bare-Si_ヒゲ_EBR-5mm\01-150715_B2_B_B35_Slot01_Side1,A1_0032,98.12
data/偏心データまとめ_20241120\112_Bare-Si_ヒゲ_EBR-5mm\01-150715_B2_B_B35_Slot01_Side1,A1_0033,98.11
data/偏心データまとめ_20241120\112_Bare-Si_ヒゲ_EBR-5mm\01-150715_B2_B_B35_Slot01_Side1,A1_0034,98.15
data/偏心データまとめ_20241120\112_Bare-Si_ヒゲ_EBR-5mm\01-150715_B2_B_B35_Slot01_Side1,A1_0035,98.22
data/偏心データまとめ_20241120\112_Bare-Si_ヒゲ_EBR-5mm\01-150715_B2_B_B35_Slot01_Side1,A1_0036,98.23
data/偏心データまとめ_20241120\112_Bare-Si_ヒゲ_EBR-5mm\01-150715_B2_B_B35_Slot01_Side1,A1_0037,98.28
data/偏心データまとめ_20241120\112_Bare-Si_ヒゲ_EBR-5mm\01-150715_B2_B_B35_Slot01_Side1,A1_0038,98.31
data/偏心データまとめ_20241120\112_Bare-Si_ヒゲ_EBR-5mm\01-150715_B2_B_B35_Slot01_Side1,A1_0039,98.35
data/偏心データまとめ_20241120\112_Bare-Si_ヒゲ_EBR-5mm\01-150715_B2_B_B35_Slot01_Side1,A1_0040,98.37
data/偏心データまとめ_20241120\112_Bare-Si_ヒゲ_EBR-5mm\01-150715_B2_B_B35_Slot01_Side1,A1_0041,98.39
data/偏心データまとめ_20241120\112_Bare-Si_ヒゲ_EBR-5mm\01-150715_B2_B_B35_Slot01_Side1,A1_0042,98.41
data/偏心データまとめ_20241120\112_Bare-Si_ヒゲ_EBR-5mm\01-150715_B2_B_B35_Slot01_Side1,A1_0043,98.44
data/偏心データまとめ_20241120\112_Bare-Si_ヒゲ_EBR-5mm\01-150715_B2_B_B35_Slot01_Side1,A1_0044,98.46
data/偏心データまとめ_20241120\112_Bare-Si_ヒゲ_EBR-5mm\01-150715_B2_B_B35_Slot01_Side1,A1_0045,98.47
data/偏心データまとめ_20241120\112_Bare-Si_ヒゲ_EBR-5mm\01-150715_B2_B_B35_Slot01_Side1,A1_0046,98.50
data/偏心データまとめ_20241120\112_Bare-Si_ヒゲ_EBR-5mm\01-150715_B2_B_B35_Slot01_Side1,A1_0047,98.51
data/偏心データまとめ_20241120\112_Bare-Si_ヒゲ_EBR-5mm\01-150715_B2_B_B35_Slot01_Side1,A1_0048,98.52
data/偏心データまとめ_20241120\112_Bare-Si_ヒゲ_EBR-5mm\01-150715_B2_B_B35_Slot01_Side1,A1_0049,98.53
data/偏心データまとめ_20241120\112_Bare-Si_ヒゲ_EBR-5mm\01-150715_B2_B_B35_Slot01_Side1,A1_0050,98.54
data/偏心データまとめ_20241120\112_Bare-Si_ヒゲ_EBR-5mm\01-150715_B2_B_B35_Slot01_Side1,A1_0051,98.54
data/偏心データまとめ_20241120\112_Bare-Si_ヒゲ_EBR-5mm\01-150715_B2_B_B35_Slot01_Side1,A1_0052,98.54
data/偏心データまとめ_20241120\112_Bare-Si_ヒゲ_EBR-5mm\01-150715_B2_B_B35_Slot01_Side1,A1_0053,98.54
data/偏心データまとめ_20241120\112_Bare-Si_ヒゲ_EBR-5mm\01-150715_B2_B_B35_Slot01_Side1,A1_0054,98.54
data/偏心データまとめ_20241120\112_Bare-Si_ヒゲ_EBR-5mm\01-150715_B2_B_B35_Slot01_Side1,A1_0055,98.53
data/偏心データまとめ_20241120\112_Bare-Si_ヒゲ_EBR-5mm\01-150715_B2_B_B35_Slot01_Side1,A1_0056,98.53
data/偏心データまとめ_20241120\112_Bare-Si_ヒゲ_EBR-5mm\01-150715_B2_B_B35_Slot01_Side1,A1_0057,98.51
data/偏心データまとめ_20241120\112_Bare-Si_ヒゲ_EBR-5mm\01-150715_B2_B_B35_Slot01_Side1,A1_0058,98.50
data/偏心データまとめ_20241120\112_Bare-Si_ヒゲ_EBR-5mm\01-150715_B2_B_B35_Slot01_Side1,A1_0059,98.49
data/偏心データまとめ_20241120\112_Bare-Si_ヒゲ_EBR-5mm\01-150715_B2_B_B35_Slot01_Side1,A1_0060,98.46
data/偏心データまとめ_20241120\112_Bare-Si_ヒゲ_EBR-5mm\01-150715_B2_B_B35_Slot01_Side1,A1_0061,98.45
data/偏心データまとめ_20241120\112_Bare-Si_ヒゲ_EBR-5mm\01-150715_B2_B_B35_Slot01_Side1,A1_0062,98.45
data/偏心データまとめ_20241120\112_Bare-Si_ヒゲ_EBR-5mm\01-150715_B2_B_B35_Slot01_Side1,A1_0063,98.42
data/偏心データまとめ_20241120\112_Bare-Si_ヒゲ_EBR-5mm\01-150715_B2_B_B35_Slot01_Side1,A1_0064,98.40
data/偏心データまとめ_20241120\112_Bare-Si_ヒゲ_EBR-5mm\01-150715_B2_B_B35_Slot01_Side1,A1_0065,98.39
data/偏心データまとめ_20241120\112_Bare-Si_ヒゲ_EBR-5mm\01-150715_B2_B_B35_Slot01_Side1,A1_0066,98.36
data/偏心データまとめ_20241120\112_Bare-Si_ヒゲ_EBR-5mm\01-150715_B2_B_B35_Slot01_Side1,A1_0067,98.34
data/偏心データまとめ_20241120\112_Bare-Si_ヒゲ_EBR-5mm\01-150715_B2_B_B35_Slot01_Side1,A1_0068,98.31
data/偏心データまとめ_20241120\112_Bare-Si_ヒゲ_EBR-5mm\01-150715_B2_B_B35_Slot01_Side1,A1_0069,98.28
data/偏心データまとめ_20241120\112_Bare-Si_ヒゲ_EBR-5mm\01-150715_B2_B_B35_Slot01_Side1,A1_0070,98.26
data/偏心データまとめ_20241120\112_Bare-Si_ヒゲ_EBR-5mm\01-150715_B2_B_B35_Slot01_Side1,A1_0071,98.23
data/偏心データまとめ_20241120\112_Bare-Si_ヒゲ_EBR-5mm\01-150715_B2_B_B35_Slot01_Side1,A1_0072,98.20
data/偏心データまとめ_20241120\112_Bare-Si_ヒゲ_EBR-5mm\01-150715_B2_B_B35_Slot01_Side1,A1_0073,98.16
data/偏心データまとめ_20241120\112_Bare-Si_ヒゲ_EBR-5mm\01-150715_B2_B_B35_Slot01_Side1,A1_0074,98.14
data/偏心データまとめ_20241120\112_Bare-Si_ヒゲ_EBR-5mm\01-150715_B2_B_B35_Slot01_Side1,A1_0075,98.10
data/偏心データまとめ_20241120\112_Bare-Si_ヒゲ_EBR-5mm\01-150715_B2_B_B35_Slot01_Side1,A1_0076,98.08
data/偏心データまとめ_20241120\112_Bare-Si_ヒゲ_EBR-5mm\01-150715_B2_B_B35_Slot01_Side1,A1_0077,98.01
data/偏心データまとめ_20241120\112_Bare-Si_ヒゲ_EBR-5mm\01-150715_B2_B_B35_Slot01_Side1,A1_0078,98.03
data/偏心データまとめ_20241120\112_Bare-Si_ヒゲ_EBR-5mm\01-150715_B2_B_B35_Slot01_Side1,A1_0079,97.98
data/偏心データまとめ_20241120\112_Bare-Si_ヒゲ_EBR-5mm\01-150715_B2_B_B35_Slot01_Side1,A1_0080,97.99
data/偏心データまとめ_20241120\112_Bare-Si_ヒゲ_EBR-5mm\01-150715_B2_B_B35_Slot01_Side1,A1_0081,97.98
data/偏心データまとめ_20241120\112_Bare-Si_ヒゲ_EBR-5mm\01-150715_B2_B_B35_Slot01_Side1,A1_0082,97.97
data/偏心データまとめ_20241120\112_Bare-Si_ヒゲ_EBR-5mm\01-150715_B2_B_B35_Slot01_Side1,A1_0083,98.02
data/偏心データまとめ_20241120\112_Bare-Si_ヒゲ_EBR-5mm\01-150715_B2_B_B35_Slot01_Side1,A1_0084,97.99
data/偏心データまとめ_20241120\112_Bare-Si_ヒゲ_EBR-5mm\01-150715_B2_B_B35_Slot01_Side1,A1_0085,98.05
data/偏心データまとめ_20241120\112_Bare-Si_ヒゲ_EBR-5mm\01-150715_B2_B_B35_Slot01_Side1,A1_0086,98.08
data/偏心データまとめ_20241120\112_Bare-Si_ヒゲ_EBR-5mm\01-150715_B2_B_B35_Slot01_Side1,A1_0087,98.10
data/偏心データまとめ_20241120\112_Bare-Si_ヒゲ_EBR-5mm\01-150715_B2_B_B35_Slot01_Side1,A1_0088,98.08
data/偏心データまとめ_20241120\112_Bare-Si_ヒゲ_EBR-5mm\01-150715_B2_B_B35_Slot01_Side1,A1_0089,98.15
data/偏心データまとめ_20241120\112_Bare-Si_ヒゲ_EBR-5mm\01-150715_B2_B_B35_Slot01_Side1,A1_0090,98.15
data/偏心データまとめ_20241120\112_Bare-Si_ヒゲ_EBR-5mm\01-150715_B2_B_B35_Slot01_Side1,A1_0091,98.15
data/偏心データまとめ_20241120\112_Bare-Si_ヒゲ_EBR-5mm\01-150715_B2_B_B35_Slot01_Side1,A1_0092,98.17
data/偏心データまとめ_20241120\112_Bare-Si_ヒゲ_EBR-5mm\01-150715_B2_B_B35_Slot01_Side1,A1_0093,98.17
data/偏心データまとめ_20241120\112_Bare-Si_ヒゲ_EBR-5mm\01-150715_B2_B_B35_Slot01_Side1,A1_0094,98.21
data/偏心データまとめ_20241120\112_Bare-Si_ヒゲ_EBR-5mm\01-150715_B2_B_B35_Slot01_Side1,A1_0095,98.23
data/偏心データまとめ_20241120\112_Bare-Si_ヒゲ_EBR-5mm\01-150715_B2_B_B35_Slot01_Side1,A1_0096,98.25
data/偏心データまとめ_20241120\112_Bare-Si_ヒゲ_EBR-5mm\01-150715_B2_B_B35_Slot01_Side1,A1_0097,98.25
data/偏心データまとめ_20241120\112_Bare-Si_ヒゲ_EBR-5mm\01-150715_B2_B_B35_Slot01_Side1,A1_0098,98.28
data/偏心データまとめ_20241120\112_Bare-Si_ヒゲ_EBR-5mm\01-150715_B2_B_B35_Slot01_Side1,A1_0099,98.30
data/偏心データまとめ_20241120\112_Bare-Si_ヒゲ_EBR-5mm\01-150715_B2_B_B35_Slot01_Side1,A1_0100,98.30
data/偏心データまとめ_20241120\112_Bare-Si_ヒゲ_EBR-5mm\01-150715_B2_B_B35_Slot01_Side1,A1_0101,98.32
data/偏心データまとめ_20241120\112_Bare-Si_ヒゲ_EBR-5mm\01-150715_B2_B_B35_Slot01_Side1,A1_0102,98.35
data/偏心データまとめ_20241120\112_Bare-Si_ヒゲ_EBR-5mm\01-150715_B2_B_B35_Slot01_Side1,A1_0103,98.34
data/偏心データまとめ_20241120\112_Bare-Si_ヒゲ_EBR-5mm\01-150715_B2_B_B35_Slot01_Side1,A1_0104,98.35
data/偏心データまとめ_20241120\112_Bare-Si_ヒゲ_EBR-5mm\01-150715_B2_B_B35_Slot01_Side1,A1_0105,98.34
data/偏心データまとめ_20241120\112_Bare-Si_ヒゲ_EBR-5mm\01-150715_B2_B_B35_Slot01_Side1,A1_0106,98.36
data/偏心データまとめ_20241120\112_Bare-Si_ヒゲ_EBR-5mm\01-150715_B2_B_B35_Slot01_Side1,A1_0107,98.35
data/偏心データまとめ_20241120\112_Bare-Si_ヒゲ_EBR-5mm\01-150715_B2_B_B35_Slot01_Side1,A1_0108,98.35
data/偏心データまとめ_20241120\112_Bare-Si_ヒゲ_EBR-5mm\01-150715_B2_B_B35_Slot01_Side1,A1_0109,98.35
data/偏心データまとめ_20241120\112_Bare-Si_ヒゲ_EBR-5mm\01-150715_B2_B_B35_Slot01_Side1,A1_0110,98.34
data/偏心データまとめ_20241120\112_Bare-Si_ヒゲ_EBR-5mm\01-150715_B2_B_B35_Slot01_Side1,A1_0111,98.33
data/偏心データまとめ_20241120\112_Bare-Si_ヒゲ_EBR-5mm\01-150715_B2_B_B35_Slot01_Side1,A1_0112,98.32
data/偏心データまとめ_20241120\112_Bare-Si_ヒゲ_EBR-5mm\01-150715_B2_B_B35_Slot01_Side1,A1_0113,98.31
data/偏心データまとめ_20241120\112_Bare-Si_ヒゲ_EBR-5mm\01-150715_B2_B_B35_Slot01_Side1,A1_0114,98.29
data/偏心データまとめ_20241120\112_Bare-Si_ヒゲ_EBR-5mm\01-150715_B2_B_B35_Slot01_Side1,A1_0115,98.29
data/偏心データまとめ_20241120\112_Bare-Si_ヒゲ_EBR-5mm\01-150715_B2_B_B35_Slot01_Side1,A1_0116,98.22
data/偏心データまとめ_20241120\112_Bare-Si_ヒゲ_EBR-5mm\01-150715_B2_B_B35_Slot01_Side1,A1_0117,98.21
data/偏心データまとめ_20241120\112_Bare-Si_ヒゲ_EBR-5mm\01-150715_B2_B_B35_Slot01_Side1,A1_0118,98.19
data/偏心データまとめ_20241120\112_Bare-Si_ヒゲ_EBR-5mm\01-150715_B2_B_B35_Slot01_Side1,A1_0119,98.15
data/偏心データまとめ_20241120\112_Bare-Si_ヒゲ_EBR-5mm\01-150715_B2_B_B35_Slot01_Side1,A1_0120,98.14
data/偏心データまとめ_20241120\112_Bare-Si_ヒゲ_EBR-5mm\01-150715_B2_B_B35_Slot01_Side1,A1_0121,98.07
data/偏心データまとめ_20241120\112_Bare-Si_ヒゲ_EBR-5mm\01-150715_B2_B_B35_Slot01_Side1,A1_0122,98.02
data/偏心データまとめ_20241120\112_Bare-Si_ヒゲ_EBR-5mm\01-150715_B2_B_B35_Slot01_Side1,A1_0123,97.96
